userid,timeslot,rank,x,y
1732,5,4.0,54,98
1732,33,5.0,55,97
1732,33,6.0,54,98
1732,21,7.0,53,97
1732,1,8.0,54,98
1732,1,9.0,54,98
1732,17,10.0,55,97
1732,17,11.0,55,97
1732,0,12.0,54,98
3529,43,1.0,61,88
3529,45,4.0,37,83
3529,37,5.0,20,77
3529,20,6.0,37,83
3529,43,7.0,20,77
3529,1,8.0,50,55
3529,11,9.0,18,0
3529,3,10.0,18,0
3529,11,11.0,18,0
3529,19,12.0,36,82
3529,1,2.0,20,77
3529,37,3.0,20,77
3535,1,1.0,58,65
3535,1,2.0,37,83
3535,3,3.0,21,76
3535,43,4.0,37,83
3535,29,5.0,59,67
3535,0,6.0,44,57
3535,43,7.0,47,88
3535,35,11.0,67,62
3535,1,12.0,50,54
3535,39,8.0,49,56
3535,35,9.0,65,61
3535,15,10.0,66,61
3652,35,4.0,36,82
3652,9,5.0,36,85
3652,1,6.0,35,89
3652,19,7.0,36,82
3652,16,8.0,38,89
3652,45,9.0,35,89
3652,43,10.0,33,87
3652,24,11.0,36,85
3652,37,12.0,34,87
3652,3,1.0,35,89
3652,18,2.0,35,83
3652,35,3.0,35,89
4166,43,1.0,26,77
4166,0,2.0,37,84
4166,18,3.0,26,77
4166,3,4.0,37,83
4166,1,5.0,37,83
4166,31,8.0,4,22
4166,41,9.0,7,10
4166,37,10.0,1,57
4166,14,11.0,10,67
4166,1,12.0,10,67
4166,29,6.0,19,77
4166,1,7.0,5,61
4219,0,1.0,36,78
4219,16,2.0,36,81
4219,27,3.0,36,81
4219,27,4.0,36,81
4219,27,5.0,36,81
4219,27,6.0,36,81
4219,1,7.0,36,82
4219,29,8.0,36,81
4219,15,9.0,36,81
4219,29,10.0,36,81
4219,27,11.0,36,81
4219,15,12.0,36,81
4585,29,2.0,50,54
4585,14,3.0,50,54
4585,1,4.0,40,90
4585,45,5.0,49,54
4585,25,6.0,50,54
4585,2,7.0,39,85
4585,27,8.0,36,85
4585,27,9.0,50,54
4585,31,10.0,39,85
4585,25,11.0,50,54
4585,2,12.0,39,85
4585,35,1.0,37,83
4684,39,4.0,39,82
4684,17,5.0,36,85
4684,19,6.0,36,85
4684,15,7.0,32,80
4684,23,8.0,32,80
4684,27,9.0,39,82
4684,1,10.0,32,80
4684,15,11.0,39,82
4684,15,12.0,39,82
4684,20,1.0,39,82
4684,27,2.0,39,82
4684,41,3.0,39,82
4890,29,1.0,35,84
4890,0,2.0,37,84
4890,0,3.0,38,83
4890,0,4.0,36,83
4890,39,5.0,36,85
4890,35,6.0,36,85
4890,1,7.0,36,82
4890,35,8.0,36,85
4890,39,9.0,36,82
4890,41,10.0,36,82
4890,18,11.0,36,85
4890,0,12.0,36,82
5128,27,1.0,9,102
5128,16,2.0,9,101
5128,14,3.0,10,103
5128,14,4.0,10,103
5128,1,5.0,36,85
5128,35,6.0,9,101
5128,29,7.0,9,101
5128,1,8.0,20,77
5128,37,9.0,9,102
5128,16,10.0,9,101
5128,27,11.0,9,102
5128,1,12.0,5,13
5332,35,1.0,38,86
5332,1,2.0,38,83
5332,27,3.0,38,86
5332,0,4.0,38,83
5332,0,5.0,38,85
5332,0,6.0,36,82
5332,1,7.0,39,85
5332,43,8.0,36,85
5332,27,9.0,39,85
5332,20,10.0,38,87
5332,23,11.0,38,86
5332,1,12.0,39,85
6051,35,1.0,32,120
6051,17,2.0,32,120
6051,15,3.0,32,120
6051,7,4.0,32,120
6051,37,5.0,33,119
6051,4,6.0,32,120
6051,43,7.0,32,120
6051,18,8.0,33,119
6051,15,9.0,32,124
6051,1,10.0,32,120
6051,14,11.0,32,120
6051,18,12.0,32,120
6679,39,1.0,36,86
6679,35,2.0,36,83
6679,21,3.0,36,81
6679,0,4.0,35,82
6679,2,5.0,38,83
6679,15,6.0,39,81
6679,24,7.0,36,84
6679,1,8.0,36,83
6679,35,9.0,39,81
6679,18,10.0,19,77
6679,18,11.0,36,82
6679,3,12.0,39,84
6964,3,1.0,36,82
6964,1,2.0,35,83
6964,45,3.0,36,85
6964,35,4.0,36,85
6964,43,5.0,36,85
6964,18,6.0,36,85
6964,33,7.0,36,84
6964,37,8.0,36,85
6964,2,9.0,35,83
6964,17,10.0,36,85
6964,35,11.0,36,85
6964,31,12.0,36,85
8848,23,1.0,38,86
8848,2,2.0,36,85
8848,1,3.0,36,85
8848,3,4.0,38,86
8848,1,5.0,36,85
8848,27,6.0,37,86
8848,35,7.0,35,84
8848,2,8.0,36,85
8848,39,9.0,37,84
8848,37,10.0,36,85
8848,19,11.0,37,86
8848,19,12.0,36,84
9619,15,5.0,36,84
9619,17,6.0,36,83
9619,35,7.0,36,84
9619,24,8.0,36,84
9619,15,9.0,36,84
9619,15,10.0,39,83
9619,3,11.0,36,84
9619,17,12.0,36,84
9619,19,1.0,35,84
9619,31,2.0,36,84
9619,15,3.0,36,84
9619,31,4.0,36,84
10323,37,1.0,68,62
10323,37,2.0,67,61
10323,11,3.0,72,67
10323,23,4.0,66,62
10323,4,5.0,72,67
10323,24,6.0,72,67
10323,3,7.0,66,62
10323,27,8.0,66,62
10323,9,9.0,72,67
10323,14,10.0,66,62
10323,25,11.0,68,62
10323,1,12.0,66,61
10469,45,4.0,65,62
10469,4,5.0,65,61
10469,4,6.0,66,61
10469,6,7.0,65,62
10469,2,8.0,65,61
10469,0,9.0,65,61
10469,4,10.0,65,61
10469,39,1.0,65,62
10469,6,2.0,65,61
10469,4,3.0,64,61
10469,0,11.0,65,61
10469,21,12.0,65,61
11102,21,9.0,65,61
11102,45,11.0,20,0
11102,24,12.0,18,1
11102,0,7.0,18,0
11102,2,8.0,19,0
11102,2,10.0,58,88
11102,17,1.0,9,11
11102,37,2.0,65,61
11102,37,3.0,65,61
11102,17,4.0,65,61
11102,0,5.0,18,0
11102,16,6.0,50,55
11822,45,1.0,36,118
11822,17,2.0,38,119
11822,17,3.0,36,119
11822,1,4.0,38,118
11822,45,5.0,37,119
11822,33,6.0,36,119
11822,17,7.0,36,119
11822,1,8.0,36,118
11822,0,9.0,36,118
11822,14,10.0,40,117
11822,1,11.0,41,118
11822,33,12.0,39,118
13199,19,1.0,65,61
13199,18,2.0,65,61
13199,1,3.0,65,61
13199,4,4.0,65,61
13199,20,5.0,65,61
13199,6,6.0,65,61
13199,23,7.0,65,61
13199,3,8.0,65,61
13199,3,9.0,65,61
13199,22,10.0,65,61
13199,1,11.0,65,61
13199,19,12.0,65,61
13855,21,3.0,9,102
13855,4,4.0,10,103
13855,39,5.0,16,119
13855,24,6.0,9,102
13855,22,7.0,10,103
13855,16,8.0,9,102
13855,29,9.0,16,121
13855,24,11.0,6,116
13855,24,12.0,10,103
13855,35,1.0,53,116
13855,21,2.0,8,103
13855,45,10.0,9,101
14410,19,1.0,11,71
14410,3,2.0,31,81
14410,2,3.0,35,89
14410,33,4.0,36,83
14410,1,5.0,36,88
14410,18,8.0,35,82
14410,19,9.0,36,85
14410,1,10.0,35,82
14410,35,11.0,36,85
14410,0,12.0,31,81
14410,19,6.0,11,71
14410,45,7.0,37,82
14427,3,1.0,36,85
14427,2,2.0,36,84
14427,33,3.0,36,85
14427,1,4.0,36,85
14427,1,5.0,35,83
14427,1,6.0,37,87
14427,24,7.0,36,85
14427,14,8.0,36,85
14427,1,9.0,36,84
14427,3,10.0,35,84
14427,1,11.0,37,85
14427,17,12.0,36,85
15201,1,2.0,40,89
15201,20,4.0,36,85
15201,3,5.0,36,85
15201,17,6.0,36,85
15201,24,7.0,36,85
15201,20,9.0,37,83
15201,41,10.0,36,85
15201,37,11.0,36,85
15201,39,12.0,36,85
15201,23,1.0,39,88
15201,1,3.0,36,85
15201,33,8.0,37,83
15208,31,1.0,35,81
15208,18,2.0,39,83
15208,43,3.0,39,83
15208,35,4.0,39,82
15208,15,5.0,39,82
15208,1,6.0,36,81
15208,15,7.0,39,82
15208,16,8.0,39,82
15208,0,9.0,36,81
15208,43,10.0,40,88
15208,18,11.0,36,84
15208,35,12.0,38,83
15368,35,1.0,36,82
15368,22,2.0,36,84
15368,1,3.0,36,85
15368,18,4.0,36,83
15368,22,6.0,36,82
15368,1,7.0,36,83
15368,29,8.0,36,84
15368,3,10.0,36,82
15368,0,12.0,35,81
15368,37,5.0,36,82
15368,24,9.0,37,82
15368,39,11.0,36,82
15626,0,3.0,36,81
15626,27,5.0,36,84
15626,5,6.0,36,85
15626,2,7.0,35,84
15626,25,8.0,36,84
15626,14,9.0,36,84
15626,25,10.0,36,84
15626,25,11.0,36,84
15626,37,12.0,36,84
15626,3,1.0,31,113
15626,37,2.0,36,85
15626,2,4.0,36,84
15659,19,2.0,36,82
15659,31,3.0,37,83
15659,35,4.0,36,85
15659,18,5.0,36,85
15659,29,6.0,36,85
15659,15,7.0,36,84
15659,22,8.0,39,80
15659,18,9.0,36,80
15659,33,10.0,35,84
15659,17,11.0,39,82
15659,31,12.0,37,82
15659,21,1.0,39,80
15994,3,1.0,35,79
15994,18,2.0,39,83
15994,1,3.0,36,85
15994,19,4.0,39,82
15994,27,5.0,36,79
15994,19,6.0,39,83
15994,20,7.0,35,79
15994,39,8.0,36,85
15994,3,10.0,35,79
15994,35,11.0,38,83
15994,17,12.0,40,81
15994,24,9.0,39,88
16201,41,2.0,38,86
16201,24,3.0,39,85
16201,16,4.0,37,86
16201,23,5.0,39,85
16201,35,6.0,38,86
16201,18,7.0,38,86
16201,45,8.0,38,86
16201,3,9.0,39,85
16201,18,10.0,38,86
16201,33,11.0,39,85
16201,35,12.0,38,86
16201,5,1.0,38,83
16580,21,3.0,11,10
16580,0,4.0,18,0
16580,24,5.0,18,0
16580,1,6.0,16,1
16580,5,7.0,18,0
16580,1,8.0,16,3
16580,5,1.0,6,10
16580,24,2.0,8,11
16580,37,9.0,11,9
16580,43,10.0,18,0
16580,35,11.0,18,0
16580,1,12.0,16,3
16982,16,1.0,35,83
16982,19,2.0,37,87
16982,33,3.0,37,87
16982,13,4.0,35,84
16982,22,5.0,36,85
16982,19,6.0,42,87
16982,16,7.0,52,87
16982,12,8.0,35,84
16982,18,9.0,6,11
16982,37,10.0,47,55
16982,35,11.0,52,87
16982,0,12.0,35,82
17689,20,3.0,41,117
17689,43,7.0,36,116
17689,39,8.0,41,117
17689,2,9.0,41,117
17689,1,10.0,41,117
17689,19,11.0,41,117
17689,5,12.0,42,116
17689,41,1.0,42,116
17689,22,2.0,42,116
17689,35,4.0,41,117
17689,45,5.0,42,116
17689,22,6.0,41,117
17736,35,10.0,36,116
17736,29,11.0,39,118
17736,3,12.0,43,116
17736,35,1.0,43,116
17736,24,2.0,43,116
17736,29,3.0,43,116
17736,37,4.0,43,116
17736,4,5.0,39,118
17736,45,6.0,43,116
17736,18,7.0,42,116
17736,39,8.0,39,118
17736,23,9.0,43,116
17889,5,1.0,35,83
17889,20,2.0,36,84
17889,19,3.0,36,85
17889,2,4.0,36,83
17889,35,5.0,36,81
17889,0,6.0,35,83
17889,15,7.0,36,81
17889,3,8.0,35,83
17889,3,9.0,35,83
17889,6,10.0,35,83
17889,29,11.0,36,81
17889,20,12.0,36,81
18341,22,1.0,36,82
18341,1,2.0,49,55
18341,19,3.0,6,11
18341,22,4.0,6,11
18341,1,5.0,47,55
18341,18,6.0,49,55
18341,43,7.0,6,11
18341,35,8.0,6,11
18341,31,9.0,47,55
18341,33,10.0,6,11
18341,0,11.0,6,11
18341,1,12.0,47,54
18635,0,1.0,4,11
18635,35,2.0,6,11
18635,0,3.0,4,11
18635,9,4.0,4,11
18635,20,5.0,7,11
18635,2,6.0,6,11
18635,0,7.0,4,11
18635,17,8.0,4,11
18635,17,9.0,6,11
18635,6,10.0,4,11
18635,45,11.0,5,11
18635,1,12.0,6,11
18890,22,1.0,36,82
18890,15,2.0,19,77
18890,31,3.0,35,81
18890,1,4.0,38,82
18890,23,5.0,36,81
18890,39,6.0,37,87
18890,11,7.0,37,87
18890,33,8.0,37,83
18890,31,9.0,37,82
18890,11,10.0,37,87
18890,23,11.0,37,84
18890,37,12.0,37,82
19341,29,12.0,39,41
19341,15,1.0,46,54
19341,20,2.0,5,8
19341,23,3.0,40,118
19341,3,4.0,41,118
19341,5,6.0,47,55
19341,25,7.0,46,52
19341,37,8.0,67,62
19341,2,9.0,5,8
19341,33,10.0,65,61
19341,23,11.0,39,41
19341,9,5.0,5,8
20207,0,1.0,41,120
20207,37,2.0,42,120
20207,3,3.0,40,118
20207,31,4.0,43,120
20207,45,5.0,42,120
20207,0,6.0,40,117
20207,1,7.0,42,120
20207,2,8.0,42,120
20207,3,9.0,41,118
20207,43,10.0,40,118
20207,1,11.0,42,120
20207,14,12.0,40,119
20519,3,1.0,11,10
20519,19,2.0,11,10
20519,0,3.0,8,11
20519,1,4.0,11,10
20519,0,5.0,12,10
20519,24,6.0,9,11
20519,23,7.0,8,11
20519,9,8.0,11,7
20519,19,9.0,10,11
20519,23,10.0,8,11
20519,3,11.0,8,11
20519,37,12.0,11,9
20551,23,1.0,49,55
20551,20,9.0,36,86
20551,45,11.0,66,62
20551,1,12.0,55,70
20551,18,2.0,55,70
20551,17,3.0,55,70
20551,1,4.0,55,69
20551,2,5.0,55,70
20551,3,6.0,36,85
20551,23,7.0,55,69
20551,0,8.0,54,70
20551,37,10.0,55,70
20697,35,1.0,36,84
20697,1,3.0,36,83
20697,39,7.0,36,85
20697,0,12.0,36,84
20697,22,2.0,36,82
20697,0,4.0,36,83
20697,41,5.0,38,83
20697,13,6.0,36,85
20697,0,8.0,38,83
20697,23,9.0,37,84
20697,1,10.0,36,85
20697,3,11.0,36,85
21827,3,1.0,36,85
21827,3,2.0,35,79
21827,17,3.0,36,79
21827,19,4.0,36,82
21827,1,5.0,36,79
21827,0,6.0,35,82
21827,22,7.0,36,80
21827,3,8.0,35,79
21827,14,9.0,40,76
21827,17,10.0,35,79
21827,27,11.0,35,79
21827,2,12.0,37,84
21897,3,1.0,11,10
21897,45,2.0,11,10
21897,2,3.0,11,10
21897,1,4.0,8,11
21897,0,5.0,12,11
21897,24,6.0,9,11
21897,23,7.0,8,11
21897,1,8.0,8,11
21897,4,9.0,9,11
21897,4,10.0,8,11
21897,22,11.0,8,11
21897,1,12.0,8,11
22258,18,1.0,17,118
22258,29,2.0,17,118
22258,1,3.0,17,118
22258,1,4.0,16,118
22258,31,5.0,17,118
22258,29,6.0,17,118
22258,33,7.0,17,118
22258,27,8.0,17,121
22258,16,9.0,17,118
22258,15,10.0,17,118
22258,27,11.0,16,118
22258,41,12.0,17,118
23396,5,4.0,20,79
23396,3,5.0,20,79
23396,18,6.0,20,79
23396,39,7.0,19,77
23396,5,8.0,20,79
23396,23,9.0,20,79
23396,20,10.0,19,78
23396,33,11.0,20,79
23396,37,12.0,19,77
23396,5,1.0,20,79
23396,0,3.0,20,79
23396,37,2.0,4,48
23565,17,1.0,49,55
23565,23,2.0,49,54
23565,1,3.0,47,55
23565,41,4.0,48,55
23565,23,5.0,48,56
23565,0,6.0,48,55
23565,15,7.0,46,55
23565,23,8.0,49,54
23565,13,9.0,46,55
23565,13,10.0,46,55
23565,18,11.0,48,56
23565,24,12.0,50,55
23570,0,1.0,19,77
23570,18,2.0,42,87
23570,0,4.0,36,79
23570,37,5.0,36,85
23570,3,6.0,36,86
23570,18,8.0,38,86
23570,19,9.0,35,78
23570,24,10.0,36,84
23570,23,11.0,37,83
23570,41,12.0,37,87
23570,33,3.0,42,87
23570,43,7.0,35,79
23762,45,1.0,19,77
23762,16,2.0,36,83
23762,0,3.0,36,85
23762,37,4.0,35,81
23762,1,5.0,36,84
23762,35,6.0,36,85
23762,18,7.0,36,82
23762,35,8.0,37,82
23762,45,9.0,32,80
23762,3,10.0,35,82
23762,3,11.0,32,80
23762,1,12.0,37,83
24006,1,1.0,39,85
24006,19,2.0,39,85
24006,0,3.0,37,83
24006,19,4.0,37,83
24006,0,10.0,39,85
24006,18,5.0,36,82
24006,1,6.0,39,85
24006,1,7.0,36,82
24006,9,8.0,36,82
24006,16,9.0,39,85
24006,31,11.0,39,85
24006,5,12.0,36,82
24531,3,1.0,37,87
24531,39,2.0,36,85
24531,4,3.0,37,87
24531,45,4.0,36,84
24531,23,5.0,36,84
24531,0,6.0,36,84
24531,19,7.0,35,84
24531,20,8.0,40,86
24531,0,9.0,35,84
24531,37,10.0,35,84
24531,33,11.0,36,84
24531,13,12.0,36,84
24594,1,1.0,37,85
24594,18,2.0,36,84
24594,3,3.0,36,84
24594,23,4.0,36,84
24594,1,6.0,35,83
24594,16,7.0,36,84
24594,14,9.0,36,85
24594,18,10.0,37,83
24594,6,11.0,36,84
24594,0,5.0,38,83
24594,17,8.0,36,84
24594,5,12.0,36,85
24653,43,1.0,16,120
24653,4,2.0,17,120
24653,3,3.0,17,120
24653,7,4.0,17,120
24653,2,5.0,17,120
24653,0,6.0,17,120
24653,15,7.0,16,120
24653,17,8.0,41,119
24653,7,9.0,17,120
24653,45,10.0,16,120
24653,3,11.0,17,120
24653,6,12.0,17,120
25205,1,1.0,41,118
25205,33,2.0,37,117
25205,18,3.0,40,118
25205,1,4.0,41,117
25205,0,5.0,40,118
25205,1,6.0,41,117
25205,17,7.0,39,118
25205,1,8.0,41,117
25205,3,9.0,40,118
25205,18,10.0,40,116
25205,33,11.0,37,119
25205,35,12.0,39,118
26064,41,10.0,6,11
26064,3,11.0,12,10
26064,29,1.0,6,11
26064,33,2.0,6,11
26064,17,3.0,16,3
26064,22,4.0,6,11
26064,45,5.0,6,11
26064,1,6.0,6,11
26064,21,7.0,6,11
26064,2,8.0,21,22
26064,31,9.0,6,11
26064,19,12.0,5,11
26142,43,1.0,39,82
26142,18,2.0,39,83
26142,43,3.0,36,84
26142,35,4.0,39,83
26142,27,5.0,36,85
26142,31,6.0,39,83
26142,19,7.0,36,84
26142,33,8.0,36,82
26142,33,9.0,37,84
26142,33,10.0,36,85
26142,13,11.0,36,82
26142,45,12.0,36,82
26301,37,2.0,37,117
26301,35,3.0,40,118
26301,2,4.0,39,118
26301,33,5.0,37,117
26301,35,6.0,41,118
26301,39,7.0,37,117
26301,23,12.0,37,117
26301,39,1.0,39,118
26301,1,8.0,39,118
26301,0,9.0,36,118
26301,3,10.0,41,117
26301,1,11.0,39,118
26850,7,1.0,5,11
26850,43,2.0,5,11
26850,20,3.0,5,11
26850,41,4.0,5,11
26850,3,5.0,5,11
26850,15,6.0,5,11
26850,43,7.0,5,11
26850,9,8.0,5,11
26850,4,9.0,5,11
26850,23,10.0,5,11
26850,10,11.0,5,11
26850,21,12.0,5,11
27240,4,5.0,65,61
27240,35,6.0,30,113
27240,1,7.0,41,117
27240,19,8.0,39,118
27240,45,9.0,40,89
27240,23,10.0,37,119
27240,1,11.0,41,118
27240,19,12.0,39,118
27240,35,1.0,40,118
27240,37,2.0,39,118
27240,45,3.0,37,117
27240,24,4.0,66,62
28250,18,1.0,38,83
28250,1,2.0,36,84
28250,1,3.0,36,85
28250,18,4.0,38,83
28250,18,5.0,37,83
28250,19,8.0,36,83
28250,18,6.0,37,82
28250,33,7.0,36,86
28250,35,9.0,37,83
28250,1,10.0,36,81
28250,33,11.0,36,85
28250,35,12.0,36,85
28662,0,1.0,38,83
28662,1,2.0,38,83
28662,45,3.0,37,84
28662,3,4.0,37,84
28662,45,5.0,38,83
28662,7,6.0,36,84
28662,7,7.0,36,84
28662,6,8.0,36,84
28662,1,9.0,37,84
28662,18,10.0,36,84
28662,21,11.0,37,84
28662,23,12.0,36,86
29391,33,10.0,37,116
29391,3,11.0,39,118
29391,2,12.0,40,118
29391,18,2.0,40,118
29391,1,3.0,41,117
29391,1,4.0,47,108
29391,45,5.0,37,117
29391,31,6.0,66,62
29391,33,7.0,7,11
29391,1,8.0,37,117
29391,20,9.0,37,117
29391,3,1.0,39,118
31085,35,8.0,16,120
31085,0,9.0,16,118
31085,45,10.0,16,120
31085,24,11.0,16,120
31085,2,12.0,16,121
31085,31,1.0,16,120
31085,35,2.0,16,120
31085,39,3.0,19,121
31085,1,4.0,16,120
31085,0,5.0,16,120
31085,1,6.0,16,120
31085,21,7.0,39,118
31155,20,1.0,35,84
31155,21,2.0,36,85
31155,45,3.0,36,85
31155,41,4.0,36,85
31155,43,5.0,36,85
31155,35,6.0,36,85
31155,45,7.0,36,85
31155,1,8.0,36,85
31155,1,9.0,36,85
31155,23,10.0,36,85
31155,21,11.0,36,82
31155,2,12.0,36,85
31295,7,1.0,36,83
31295,39,2.0,36,85
31295,0,3.0,36,83
31295,17,4.0,36,85
31295,3,5.0,36,83
31295,4,6.0,36,83
31295,37,7.0,36,85
31295,5,8.0,36,83
31295,1,9.0,36,83
31295,1,10.0,36,83
31295,4,11.0,36,83
31295,5,12.0,36,85
32085,35,1.0,40,117
32085,13,2.0,40,117
32085,5,3.0,40,118
32085,1,4.0,39,118
32085,19,5.0,39,118
32085,5,6.0,40,118
32085,7,7.0,40,118
32085,0,8.0,39,118
32085,3,9.0,39,118
32085,20,10.0,39,118
32085,9,11.0,40,118
32085,1,12.0,40,117
33056,41,1.0,44,57
33056,2,2.0,50,55
33056,0,3.0,44,57
33056,16,4.0,44,58
33056,37,5.0,44,60
33056,20,6.0,50,55
33056,15,7.0,44,60
33056,20,8.0,44,60
33056,1,9.0,44,57
33056,12,10.0,44,60
33056,9,11.0,44,60
33056,0,12.0,44,57
36600,45,8.0,38,83
36600,35,9.0,36,84
36600,18,10.0,38,83
36600,16,11.0,36,82
36600,23,12.0,38,83
36600,18,1.0,39,83
36600,19,2.0,36,82
36600,35,3.0,37,82
36600,31,4.0,37,82
36600,15,5.0,39,83
36600,0,6.0,37,82
36600,22,7.0,39,82
39238,3,1.0,37,84
39238,37,2.0,39,86
39238,39,3.0,36,85
39238,41,4.0,37,87
39238,31,5.0,39,86
39238,14,6.0,39,86
39238,14,7.0,39,86
39238,3,8.0,6,75
39238,31,9.0,40,76
39238,0,10.0,39,86
39238,24,11.0,39,86
39238,14,12.0,39,86
39615,23,1.0,36,84
39615,45,2.0,37,84
39615,22,3.0,40,88
39615,24,4.0,39,88
39615,1,5.0,40,88
39615,7,6.0,40,88
39615,1,7.0,36,85
39615,19,8.0,37,84
39615,9,9.0,40,88
39615,24,10.0,36,85
39615,1,11.0,36,85
39615,18,12.0,40,88
44480,1,1.0,38,83
44480,16,2.0,39,85
44480,35,3.0,37,87
44480,27,4.0,39,85
44480,35,5.0,36,83
44480,20,6.0,41,86
44480,5,7.0,41,86
44480,35,8.0,44,89
44480,16,9.0,39,85
44480,33,10.0,41,86
44480,27,11.0,39,85
44480,27,12.0,36,84
44805,1,1.0,38,83
44805,15,2.0,36,84
44805,1,3.0,41,86
44805,1,4.0,44,89
44805,3,5.0,41,86
44805,29,6.0,36,84
44805,1,7.0,41,86
44805,35,8.0,35,83
44805,35,9.0,36,83
44805,3,10.0,41,86
44805,20,11.0,42,87
44805,17,12.0,39,85
48033,45,1.0,19,76
48033,19,2.0,36,85
48033,35,3.0,3,56
48033,35,4.0,3,56
48033,33,5.0,3,56
48033,22,6.0,3,56
48033,22,7.0,3,56
48033,1,8.0,2,58
48033,17,9.0,5,61
48033,33,10.0,3,56
48033,33,11.0,2,58
48033,24,12.0,5,62
49205,22,1.0,50,54
49205,29,2.0,50,55
49205,22,3.0,50,55
49205,33,4.0,49,55
49205,4,6.0,49,53
49205,7,7.0,49,54
49205,23,9.0,48,54
49205,1,10.0,49,55
49205,7,11.0,49,55
49205,19,12.0,50,55
49205,33,5.0,37,83
49205,37,8.0,50,55
49276,24,1.0,38,83
49276,37,2.0,35,85
49276,3,3.0,36,84
49276,35,4.0,36,85
49276,1,5.0,37,86
49276,9,6.0,37,84
49276,24,7.0,36,82
49276,6,8.0,36,85
49276,2,9.0,38,83
49276,23,10.0,36,85
49276,9,11.0,36,85
49276,45,12.0,36,84
50178,1,1.0,19,77
50178,35,2.0,20,77
50178,17,3.0,18,78
50178,0,4.0,19,78
50178,1,5.0,19,78
50178,37,6.0,19,78
50178,33,7.0,13,58
50178,3,8.0,19,77
50178,2,9.0,20,77
50178,31,10.0,20,77
50178,33,11.0,20,77
50178,17,12.0,18,78
51159,19,5.0,39,118
51159,33,6.0,39,118
51159,21,7.0,39,118
51159,33,8.0,44,121
51159,3,9.0,44,121
51159,19,10.0,39,118
51159,0,11.0,40,117
51159,35,12.0,39,118
51159,0,1.0,41,118
51159,3,2.0,39,118
51159,3,3.0,42,117
51159,24,4.0,40,117
51844,24,1.0,20,77
51844,3,2.0,19,77
51844,23,3.0,19,78
51844,31,4.0,20,77
51844,18,5.0,19,76
51844,33,6.0,19,77
51844,4,7.0,19,77
51844,3,8.0,20,77
51844,35,9.0,19,76
51844,4,10.0,19,77
51844,33,11.0,20,77
51844,3,12.0,19,77
52942,45,7.0,38,89
52942,27,10.0,40,90
52942,39,11.0,40,90
52942,23,12.0,38,89
52942,3,1.0,38,90
52942,2,2.0,38,89
52942,4,3.0,38,90
52942,29,4.0,39,89
52942,1,5.0,41,89
