userid,timeslot,rank,x,y
110,18,19.0,641,28
110,37,19.0,640,29
110,23,19.0,641,28
110,13,20.0,640,29
110,31,20.0,641,28
110,22,20.0,640,29
110,43,20.0,641,28
110,16,4.0,663,20
110,24,4.0,641,34
110,33,5.0,640,34
110,24,5.0,640,31
110,2,6.0,639,31
110,3,6.0,639,31
110,4,7.0,640,31
110,23,7.0,663,20
110,0,1.0,640,35
110,1,1.0,639,34
110,9,1.0,639,32
110,0,2.0,639,34
110,9,3.0,663,20
175,25,14.0,638,30
175,45,1.0,638,30
175,45,3.0,638,30
175,23,4.0,642,35
175,4,5.0,640,36
175,7,7.0,640,31
175,9,7.0,640,31
175,17,8.0,638,29
175,45,9.0,644,31
175,5,10.0,641,31
175,31,11.0,638,29
175,21,12.0,659,324
175,35,13.0,663,48
175,22,15.0,640,34
175,1,16.0,644,86
175,3,16.0,644,87
175,29,17.0,638,29
175,1,18.0,640,38
175,41,19.0,639,30
175,45,19.0,640,33
175,21,20.0,638,29
175,22,2.0,638,29
175,43,6.0,638,29
251,2,1.0,644,31
251,0,2.0,644,31
251,1,2.0,639,31
251,13,2.0,640,32
251,14,3.0,639,31
251,18,3.0,639,31
251,41,3.0,639,31
251,24,3.0,644,31
251,16,4.0,644,33
251,35,4.0,639,31
251,29,5.0,639,31
251,45,5.0,644,33
251,41,6.0,641,25
251,43,6.0,641,25
251,33,7.0,639,31
251,19,7.0,639,31
251,24,7.0,639,31
251,33,8.0,644,33
251,35,8.0,639,31
251,19,8.0,639,31
251,23,9.0,639,31
251,1,10.0,640,31
251,3,10.0,639,31
251,43,11.0,639,31
251,5,12.0,639,30
251,24,13.0,639,32
251,20,14.0,644,33
251,22,15.0,640,31
251,39,16.0,641,32
251,7,17.0,639,32
251,23,18.0,644,31
251,18,19.0,644,33
251,22,20.0,654,38
278,1,1.0,641,34
278,45,1.0,641,34
278,37,2.0,644,39
278,0,3.0,639,33
278,17,3.0,640,34
278,33,3.0,641,35
278,19,3.0,640,34
278,16,4.0,640,34
278,15,5.0,640,34
278,35,5.0,641,34
278,13,6.0,664,20
278,37,7.0,640,34
278,3,8.0,641,34
278,24,10.0,653,39
278,15,11.0,640,34
278,17,11.0,641,34
278,43,11.0,640,34
278,27,12.0,640,34
278,45,12.0,641,34
278,31,13.0,640,34
278,3,14.0,640,31
278,18,14.0,640,34
278,3,15.0,641,34
278,33,15.0,665,77
278,37,15.0,664,77
278,41,15.0,663,20
278,13,17.0,663,20
278,23,17.0,640,34
278,2,18.0,640,34
278,18,18.0,640,34
278,35,18.0,640,33
278,5,19.0,641,39
278,39,20.0,640,34
278,24,20.0,640,32
278,4,9.0,640,25
278,18,9.0,641,34
278,35,11.0,641,35
278,1,12.0,641,34
278,25,13.0,642,37
278,16,16.0,654,81
278,45,16.0,641,34
278,16,19.0,663,19
278,20,19.0,663,20
289,3,12.0,639,31
289,5,12.0,641,32
289,33,12.0,639,31
289,18,12.0,639,31
289,19,12.0,639,31
289,37,12.0,639,31
289,20,12.0,639,31
289,21,12.0,639,31
289,41,12.0,639,37
289,3,13.0,639,33
289,7,13.0,639,32
289,5,13.0,639,33
289,9,13.0,639,33
289,18,13.0,639,37
289,35,13.0,640,36
289,9,1.0,230,387
289,16,1.0,209,368
289,13,2.0,664,20
289,20,3.0,640,35
289,15,4.0,223,378
289,16,4.0,209,368
289,45,5.0,235,385
289,0,6.0,242,391
289,9,7.0,231,391
289,23,7.0,222,388
289,23,8.0,221,388
289,45,8.0,221,388
289,0,9.0,207,334
289,39,9.0,109,359
289,21,9.0,109,359
289,1,10.0,188,369
289,24,10.0,112,368
289,37,11.0,109,366
289,24,11.0,218,341
289,2,12.0,218,341
289,35,12.0,256,377
289,45,13.0,234,385
289,0,14.0,245,387
289,23,15.0,209,368
289,24,16.0,210,368
289,5,17.0,230,387
289,43,18.0,233,385
289,19,19.0,664,297
289,23,19.0,223,358
289,1,20.0,239,390
289,3,20.0,240,393
296,1,8.0,642,37
296,33,8.0,642,37
296,41,10.0,642,37
296,31,11.0,642,37
296,16,13.0,642,37
296,29,14.0,642,37
296,21,15.0,643,40
296,7,16.0,639,35
296,24,17.0,641,25
296,17,18.0,642,37
296,1,19.0,642,26
296,20,19.0,642,37
296,1,20.0,639,32
296,7,20.0,643,25
296,22,20.0,642,37
296,3,1.0,640,26
296,5,1.0,641,26
296,35,2.0,639,32
296,43,3.0,640,26
296,1,4.0,640,35
296,18,5.0,641,32
296,35,6.0,640,32
296,3,7.0,640,26
296,35,9.0,640,32
296,21,9.0,643,40
296,17,12.0,639,35
296,35,14.0,639,32
296,23,15.0,639,32
296,37,16.0,639,26
302,20,1.0,326,237
302,37,2.0,319,245
302,39,2.0,318,244
302,35,3.0,231,391
302,20,3.0,639,25
302,1,4.0,640,31
302,7,4.0,640,28
302,5,4.0,641,28
302,13,4.0,641,25
302,31,4.0,648,37
302,16,5.0,639,31
302,2,6.0,640,32
302,3,6.0,641,31
302,33,6.0,639,31
302,1,7.0,640,33
302,3,7.0,640,33
302,41,7.0,640,33
302,5,8.0,640,35
302,24,8.0,639,25
302,21,9.0,640,33
302,2,10.0,640,35
302,3,10.0,640,32
302,33,10.0,648,37
302,43,10.0,640,35
302,0,11.0,641,32
302,1,11.0,641,31
302,7,11.0,641,31
302,43,11.0,639,30
302,1,12.0,640,35
302,5,12.0,640,32
302,20,12.0,639,33
302,43,12.0,639,31
302,0,13.0,640,35
302,29,13.0,640,33
302,3,14.0,639,32
302,1,15.0,639,32
302,4,15.0,640,32
302,11,15.0,640,35
302,0,16.0,639,31
302,3,16.0,641,32
302,5,16.0,640,35
302,35,16.0,639,31
302,3,17.0,641,31
302,7,17.0,641,31
302,13,17.0,640,31
302,9,17.0,640,35
302,21,17.0,640,32
302,45,17.0,639,31
302,0,18.0,639,32
302,1,18.0,640,35
302,7,18.0,640,31
302,8,18.0,640,31
302,15,18.0,640,31
302,24,18.0,639,30
302,1,19.0,640,32
302,5,19.0,640,35
302,1,20.0,640,35
302,45,20.0,639,32
309,5,13.0,653,39
309,27,13.0,643,43
309,16,13.0,641,35
309,33,13.0,640,36
309,22,13.0,639,33
309,23,13.0,639,33
309,31,14.0,642,40
309,24,14.0,643,43
309,24,9.0,653,39
309,3,10.0,638,31
309,7,10.0,638,30
309,29,10.0,638,31
309,37,10.0,639,33
309,20,10.0,638,34
309,21,10.0,639,33
309,22,10.0,639,33
309,3,11.0,643,44
309,33,11.0,642,42
309,37,11.0,647,52
309,45,11.0,640,31
309,2,12.0,641,33
309,33,12.0,640,28
309,37,12.0,647,47
309,43,12.0,642,40
309,24,12.0,653,39
309,23,15.0,640,28
309,18,16.0,640,26
309,24,16.0,640,26
309,15,17.0,639,33
309,21,17.0,640,34
309,23,17.0,641,33
309,45,17.0,641,33
309,16,18.0,653,39
309,17,18.0,638,30
309,24,18.0,640,33
309,0,19.0,641,33
309,35,19.0,640,37
309,41,20.0,642,38
309,16,1.0,638,30
309,19,1.0,637,30
309,23,1.0,637,31
309,3,2.0,638,31
309,33,2.0,642,42
309,37,2.0,641,40
309,20,2.0,642,38
309,18,3.0,640,28
309,0,4.0,640,29
309,1,5.0,640,31
309,1,6.0,638,31
309,0,7.0,641,23
309,3,7.0,641,23
309,15,7.0,638,31
309,29,8.0,638,31
309,35,8.0,653,39
374,1,1.0,641,40
374,3,1.0,641,40
374,41,2.0,641,40
374,27,4.0,641,38
374,37,5.0,641,39
374,43,6.0,641,38
374,5,7.0,642,40
374,29,7.0,641,38
374,0,8.0,641,39
374,1,8.0,641,39
374,15,8.0,641,38
374,35,8.0,641,38
374,1,9.0,642,40
374,35,9.0,640,40
374,41,9.0,641,40
374,20,10.0,642,40
374,31,11.0,641,38
374,15,12.0,641,38
374,1,13.0,641,39
374,27,13.0,641,38
374,1,14.0,642,40
374,27,14.0,641,38
374,0,15.0,641,40
374,27,15.0,641,38
374,1,16.0,641,39
374,15,16.0,640,35
374,29,16.0,641,35
374,31,16.0,641,38
374,17,16.0,642,40
374,7,17.0,640,37
374,24,17.0,642,40
374,16,18.0,641,38
374,33,18.0,641,38
374,24,18.0,641,39
374,29,19.0,641,38
374,43,19.0,641,38
374,1,20.0,641,39
374,13,20.0,641,39
374,14,20.0,641,38
374,23,1.0,641,39
374,35,3.0,640,33
374,14,4.0,640,32
374,16,8.0,641,35
374,33,8.0,640,35
374,18,8.0,640,34
374,43,9.0,638,30
374,27,11.0,641,34
374,18,12.0,640,33
374,37,14.0,640,33
374,3,16.0,642,40
374,41,16.0,642,26
374,43,16.0,642,25
374,29,17.0,640,33
374,18,17.0,640,33
374,37,17.0,639,31
374,20,17.0,639,31
374,24,20.0,640,32
481,35,1.0,639,26
481,1,2.0,640,24
481,0,3.0,643,37
481,7,4.0,641,24
481,37,4.0,639,25
481,2,5.0,640,31
481,19,6.0,639,25
481,20,6.0,640,26
481,31,7.0,640,26
481,35,7.0,640,26
481,45,8.0,641,32
481,13,9.0,639,25
481,39,9.0,641,36
481,35,10.0,640,25
481,0,11.0,639,25
481,41,11.0,640,26
481,13,12.0,639,25
481,19,12.0,641,36
481,12,13.0,639,25
481,17,13.0,641,36
481,13,14.0,639,25
481,18,15.0,640,37
481,17,16.0,639,25
481,39,17.0,640,32
481,22,17.0,640,37
481,1,18.0,640,25
481,13,18.0,639,25
481,13,19.0,639,25
481,0,20.0,640,26
481,13,20.0,639,25
524,7,1.0,644,43
524,10,2.0,644,43
524,7,3.0,643,43
524,6,3.0,645,42
524,11,3.0,645,42
524,15,3.0,643,44
524,29,3.0,644,42
524,16,4.0,640,36
524,17,4.0,640,36
524,43,5.0,643,44
524,23,5.0,643,43
524,45,5.0,645,42
524,18,6.0,644,43
524,37,7.0,644,42
524,7,8.0,643,44
524,6,8.0,644,43
524,35,9.0,643,39
524,37,9.0,641,39
524,20,9.0,642,38
524,41,9.0,642,40
524,2,10.0,647,43
524,3,10.0,643,44
524,29,11.0,642,37
524,35,12.0,643,44
524,37,12.0,644,43
524,22,13.0,670,41
524,43,13.0,673,42
524,23,13.0,673,42
524,3,14.0,669,41
524,37,14.0,650,35
524,22,14.0,644,43
524,43,14.0,644,44
524,35,15.0,639,30
524,29,16.0,640,35
524,41,17.0,663,20
524,3,18.0,644,36
524,5,18.0,639,37
524,4,18.0,641,40
524,9,18.0,644,43
524,22,19.0,643,44
524,21,20.0,670,41
524,41,20.0,669,42
559,31,3.0,231,391
559,43,5.0,239,402
559,0,9.0,240,385
559,23,9.0,266,368
559,3,10.0,239,394
559,43,11.0,240,385
559,23,12.0,240,385
559,23,14.0,240,385
559,22,15.0,238,396
559,4,16.0,238,396
559,45,17.0,259,370
559,45,18.0,237,392
559,2,19.0,237,392
559,18,1.0,245,388
559,1,2.0,238,395
559,15,4.0,250,391
559,23,6.0,250,391
559,45,6.0,266,363
559,20,7.0,250,391
559,27,8.0,250,391
559,3,9.0,266,363
559,23,13.0,266,363
559,41,20.0,250,391
564,39,8.0,663,20
564,15,9.0,641,37
564,23,9.0,641,37
564,45,10.0,642,40
564,5,11.0,641,37
564,23,13.0,642,39
564,3,14.0,641,36
564,16,14.0,643,37
564,31,14.0,643,37
564,41,15.0,663,20
564,43,15.0,642,37
564,24,15.0,640,35
564,0,16.0,640,34
564,23,16.0,640,35
564,17,16.0,641,36
564,12,17.0,641,37
564,3,18.0,641,35
564,31,18.0,642,37
564,21,1.0,663,20
564,22,1.0,642,36
564,39,2.0,642,36
564,0,3.0,641,36
564,27,3.0,642,35
564,31,3.0,642,35
564,33,3.0,641,36
564,18,3.0,640,36
564,9,4.0,663,20
564,29,4.0,642,36
564,39,4.0,642,37
564,43,4.0,642,36
564,1,5.0,642,36
564,3,5.0,642,36
564,9,5.0,642,36
564,13,5.0,642,36
564,25,5.0,642,36
564,14,5.0,641,34
564,27,5.0,641,34
564,16,5.0,640,34
564,31,5.0,640,34
564,33,5.0,641,34
564,18,5.0,642,37
564,19,5.0,641,37
564,39,5.0,641,36
564,45,5.0,653,39
564,15,6.0,640,35
564,29,6.0,642,35
564,37,6.0,642,36
564,23,6.0,642,36
564,25,7.0,641,38
564,17,7.0,653,39
564,39,19.0,663,20
564,43,19.0,640,35
564,33,20.0,860,111
564,13,12.0,663,20
628,41,20.0,643,44
628,18,1.0,649,54
628,2,2.0,642,40
628,9,2.0,643,45
628,18,3.0,650,48
628,23,3.0,641,39
628,21,4.0,647,47
628,23,4.0,649,51
628,22,5.0,643,44
628,29,6.0,643,44
628,18,7.0,638,37
628,35,8.0,639,36
628,20,9.0,648,52
628,41,10.0,646,50
628,33,12.0,646,50
628,13,13.0,642,26
628,23,14.0,647,50
628,37,15.0,647,52
628,43,16.0,647,52
628,20,17.0,649,54
628,37,18.0,643,41
628,5,19.0,646,49
628,23,11.0,646,49
628,45,11.0,646,50
679,17,18.0,640,32
679,2,19.0,640,32
679,41,2.0,640,32
679,1,3.0,640,32
679,19,4.0,640,32
679,33,7.0,640,32
679,1,8.0,656,36
679,45,13.0,640,32
679,37,14.0,640,32
679,27,15.0,640,32
679,39,16.0,640,32
679,37,17.0,640,32
679,20,18.0,640,32
679,18,20.0,640,32
679,31,1.0,640,32
679,21,5.0,640,32
679,16,6.0,640,32
679,35,7.0,640,32
679,19,9.0,640,32
679,29,10.0,640,32
679,19,11.0,640,32
679,21,11.0,640,32
679,20,12.0,640,32
845,13,20.0,638,28
845,17,20.0,638,29
845,14,7.0,637,29
845,1,10.0,645,22
845,19,10.0,641,23
845,20,11.0,638,29
845,16,12.0,638,29
845,18,14.0,637,29
845,39,15.0,641,23
845,37,17.0,641,23
845,31,18.0,637,29
845,33,19.0,638,29
845,31,1.0,641,24
845,12,2.0,645,22
845,27,2.0,638,29
845,12,3.0,645,22
845,14,4.0,638,29
845,12,5.0,645,22
845,19,6.0,638,29
845,20,8.0,642,25
845,24,9.0,639,27
845,45,13.0,641,35
845,35,16.0,638,30
900,14,1.0,640,35
900,21,1.0,643,37
900,22,1.0,640,35
900,27,2.0,640,33
900,45,2.0,640,32
900,1,3.0,641,32
900,2,3.0,641,32
900,3,3.0,641,32
900,13,3.0,640,32
900,27,3.0,640,33
900,45,3.0,640,32
900,15,4.0,640,33
900,37,4.0,640,35
900,31,5.0,640,35
900,33,5.0,640,33
900,20,5.0,640,32
900,39,5.0,640,32
900,3,6.0,640,32
900,16,6.0,640,33
900,22,6.0,640,32
900,24,6.0,640,32
900,3,7.0,641,32
900,5,7.0,640,32
900,14,7.0,640,32
900,16,7.0,640,35
900,37,8.0,641,23
900,45,8.0,639,29
900,33,9.0,640,27
900,43,9.0,640,32
900,0,10.0,640,32
900,3,10.0,640,32
900,15,10.0,644,43
900,17,10.0,643,43
900,23,10.0,640,35
900,13,11.0,640,35
900,14,11.0,644,39
900,17,11.0,642,36
900,41,11.0,643,43
900,2,12.0,640,35
900,45,13.0,643,43
900,24,13.0,643,45
900,16,14.0,642,36
900,1,15.0,644,43
900,13,15.0,642,36
900,23,15.0,642,37
900,13,16.0,642,36
900,24,16.0,640,35
900,13,17.0,640,35
900,15,17.0,640,32
900,18,17.0,642,36
900,24,17.0,640,35
900,25,18.0,643,43
900,17,19.0,643,43
900,13,20.0,642,36
1111,1,1.0,644,43
1111,33,2.0,644,43
1111,39,2.0,639,32
1111,0,3.0,644,43
1111,1,3.0,644,43
1111,13,3.0,644,43
1111,43,3.0,642,36
1111,23,3.0,641,36
1111,24,3.0,641,32
1111,7,4.0,641,32
1111,9,4.0,641,32
1111,20,4.0,639,30
1111,1,5.0,642,36
1111,6,6.0,644,43
1111,6,7.0,644,43
1111,21,7.0,644,43
1111,43,7.0,641,36
1111,27,8.0,641,34
1111,9,9.0,639,32
1111,0,10.0,639,32
1111,3,10.0,639,32
1111,7,10.0,641,37
1111,11,10.0,644,43
1111,45,11.0,640,32
1111,18,12.0,644,43
1111,19,12.0,641,40
1111,20,12.0,644,43
1111,4,13.0,639,35
1111,6,14.0,644,43
1111,23,14.0,644,43
1111,31,15.0,644,43
1111,22,15.0,641,36
1111,16,16.0,642,39
1111,2,17.0,641,36
1111,33,18.0,644,43
1111,18,18.0,644,43
1111,19,18.0,640,33
1111,39,18.0,644,43
1111,41,18.0,644,44
1111,18,19.0,641,37
1111,0,20.0,644,43
1111,2,20.0,642,26
1111,3,20.0,643,30
1111,13,20.0,644,43
1139,37,1.0,640,34
1139,1,2.0,640,34
1139,31,2.0,640,34
1139,9,3.0,640,34
1139,20,3.0,640,34
1139,22,3.0,653,39
1139,43,4.0,640,34
1139,3,5.0,641,35
1139,19,5.0,640,34
1139,1,6.0,640,32
1139,3,6.0,640,33
1139,19,6.0,640,34
1139,24,6.0,640,34
1139,3,7.0,641,34
1139,33,7.0,640,34
1139,18,7.0,640,34
1139,1,8.0,641,32
1139,5,8.0,640,33
1139,11,8.0,639,32
1139,8,8.0,639,32
1139,43,8.0,640,34
1139,7,9.0,641,34
1139,20,9.0,640,34
1139,33,10.0,640,34
1139,35,10.0,640,35
1139,1,11.0,638,34
1139,33,11.0,640,34
1139,7,12.0,653,39
1139,41,13.0,640,34
1139,7,14.0,653,39
1139,3,15.0,641,31
1139,5,15.0,640,34
1139,19,15.0,640,34
1139,45,15.0,638,32
1139,3,16.0,640,34
1139,4,16.0,641,35
1139,7,17.0,640,34
1139,41,17.0,640,34
1139,1,18.0,640,32
1139,3,19.0,640,33
1139,16,19.0,640,34
1139,39,19.0,640,34
1139,9,20.0,653,39
1152,22,20.0,663,20
1152,43,20.0,664,20
1152,23,20.0,642,38
1152,45,20.0,642,37
1152,23,1.0,648,43
1152,45,1.0,641,36
1152,3,2.0,641,37
1152,5,2.0,641,36
1152,9,2.0,641,37
1152,6,2.0,641,35
1152,11,2.0,640,36
1152,7,2.0,640,36
1152,23,2.0,641,36
1152,31,2.0,641,38
1152,17,2.0,642,38
1152,18,2.0,641,37
1152,37,2.0,641,37
1152,21,2.0,640,37
1152,1,3.0,641,36
1152,5,3.0,640,37
1152,17,3.0,641,37
1152,33,3.0,642,38
1152,18,3.0,642,37
1152,35,3.0,641,37
1152,37,3.0,640,37
1152,39,3.0,644,34
1152,21,3.0,656,34
1152,22,3.0,664,20
1152,43,3.0,663,20
1152,41,4.0,642,35
1152,22,4.0,640,36
1152,43,4.0,640,37
1152,23,4.0,640,37
1152,45,4.0,640,36
1152,24,4.0,641,35
1152,0,5.0,641,37
1152,1,5.0,640,36
1152,2,5.0,640,36
1152,4,5.0,641,36
1152,21,5.0,642,38
1152,41,5.0,642,38
1152,24,5.0,640,36
1152,0,6.0,640,36
1152,3,6.0,640,36
1152,13,6.0,641,38
1152,27,6.0,641,38
1152,45,6.0,663,20
1152,2,7.0,654,38
1152,3,7.0,640,36
1152,4,7.0,641,36
1152,21,7.0,641,36
1152,12,7.0,641,36
1152,17,7.0,642,38
1152,18,7.0,642,38
1152,20,7.0,641,38
1152,23,7.0,641,37
1152,1,8.0,641,36
1152,2,8.0,641,36
1152,3,8.0,641,36
1152,4,8.0,640,36
1152,27,8.0,642,38
1152,15,8.0,642,37
1152,1,9.0,640,33
1152,2,9.0,640,33
1152,3,9.0,641,36
1152,5,9.0,639,36
1152,27,9.0,641,38
1152,33,9.0,653,33
1152,18,9.0,661,26
1152,0,10.0,662,20
1152,1,10.0,643,37
1152,2,10.0,642,38
1152,3,10.0,642,37
1152,5,10.0,643,37
1152,7,10.0,642,38
1152,24,10.0,644,42
1152,39,11.0,641,38
1152,15,12.0,641,37
1152,29,12.0,642,39
1152,16,12.0,641,37
1152,41,12.0,642,37
1152,0,13.0,643,44
1152,1,13.0,643,44
1152,2,13.0,643,42
1152,3,13.0,642,38
1152,21,13.0,642,36
1152,45,13.0,663,20
1152,15,14.0,648,39
1152,29,14.0,642,35
1152,37,14.0,641,36
1152,45,14.0,641,36
1152,15,15.0,642,37
1152,1,16.0,643,38
1152,3,16.0,642,39
1152,5,16.0,640,36
1152,37,16.0,642,37
1152,5,17.0,641,36
1152,14,17.0,641,37
1152,39,17.0,642,38
1152,21,17.0,647,41
1152,41,17.0,653,39
1152,22,17.0,652,39
1152,41,18.0,661,25
1152,22,18.0,642,35
1152,2,19.0,640,37
1152,27,19.0,640,37
1152,33,19.0,641,36
1152,19,19.0,641,37
1152,20,19.0,641,35
1160,21,5.0,663,20
1160,5,6.0,663,20
1160,25,15.0,642,42
1160,19,15.0,419,271
1160,37,16.0,96,355
1160,5,17.0,642,42
1160,23,19.0,670,41
1160,20,20.0,640,33
1160,21,20.0,640,32
1160,24,20.0,640,23
1160,20,1.0,663,20
1160,22,2.0,685,34
1160,23,2.0,682,34
1160,21,3.0,663,20
1160,19,3.0,663,20
1160,7,4.0,663,20
1160,23,7.0,640,31
1160,24,7.0,640,32
1160,9,8.0,641,31
1160,8,8.0,640,31
1160,15,9.0,671,22
1160,4,10.0,639,37
1160,9,10.0,639,37
1160,43,11.0,639,37
1160,24,11.0,642,35
1160,33,12.0,644,45
1160,39,12.0,640,32
1160,41,12.0,640,33
1160,0,13.0,640,32
1160,5,13.0,640,32
1160,1,14.0,640,31
1160,5,14.0,640,31
1160,27,14.0,640,31
1160,17,14.0,643,43
1160,16,18.0,692,37
1285,24,2.0,639,30
1285,18,3.0,642,40
1285,1,4.0,644,39
1285,3,5.0,641,35
1285,2,6.0,640,32
1285,2,7.0,642,37
1285,41,8.0,642,38
1285,5,9.0,645,41
1285,0,10.0,640,33
1285,22,11.0,640,32
1285,1,12.0,639,32
1285,45,12.0,638,34
1285,0,13.0,640,33
1285,1,13.0,640,33
1285,20,13.0,642,40
1285,19,14.0,645,41
1285,43,14.0,653,39
1285,0,16.0,641,36
1285,2,16.0,641,36
1285,22,17.0,641,37
1285,35,18.0,641,37
1285,20,18.0,637,29
1285,39,19.0,639,32
1285,39,20.0,663,20
1285,9,1.0,641,36
1285,35,1.0,640,37
1285,20,1.0,641,36
1285,21,1.0,641,37
1285,41,1.0,641,37
1285,35,15.0,663,20
1343,25,1.0,664,20
1343,14,1.0,663,20
1343,27,1.0,648,38
1343,15,1.0,647,37
1343,1,2.0,645,31
1343,21,4.0,641,31
1343,8,5.0,644,38
1343,43,6.0,641,32
1343,3,7.0,639,31
1343,39,8.0,640,36
1343,25,9.0,648,38
1343,27,9.0,653,39
1343,4,11.0,653,39
1343,7,11.0,653,39
1343,5,11.0,647,38
1343,45,12.0,640,31
1343,4,14.0,639,35
1343,7,14.0,639,35
1343,22,15.0,640,33
1343,6,18.0,640,34
1343,37,19.0,640,31
1343,3,20.0,645,38
1343,9,2.0,647,47
1343,15,3.0,641,40
1343,1,5.0,640,37
1343,5,9.0,641,38
1343,2,10.0,640,32
1343,24,13.0,642,37
1343,5,16.0,641,31
1343,15,17.0,641,34
1343,1,18.0,640,37
1343,24,18.0,639,34
1506,1,17.0,641,32
1506,3,17.0,640,32
1506,18,18.0,641,32
1506,1,19.0,641,32
1506,5,19.0,640,31
1506,21,1.0,643,30
1506,41,2.0,643,30
1506,5,3.0,641,32
1506,33,4.0,643,30
1506,3,5.0,643,30
1506,3,6.0,644,30
1506,2,7.0,643,30
1506,25,8.0,644,30
1506,35,8.0,642,36
1506,35,9.0,643,30
1506,21,10.0,644,30
1506,2,11.0,643,30
1506,35,12.0,644,30
1506,35,13.0,641,36
1506,7,14.0,644,31
1506,21,15.0,639,32
1506,17,16.0,643,30
1506,1,20.0,640,33
1581,37,2.0,653,116
1581,35,3.0,655,119
1581,39,3.0,644,86
1581,43,3.0,644,87
1581,12,4.0,652,100
1581,23,4.0,647,47
1581,13,4.0,642,36
1581,43,5.0,640,33
1581,21,6.0,641,35
1581,41,6.0,642,36
1581,45,6.0,663,112
1581,13,7.0,641,34
1581,13,8.0,641,34
1581,39,9.0,651,83
1581,12,10.0,641,34
1581,23,10.0,641,34
1581,0,11.0,642,36
1581,21,11.0,641,34
1581,41,11.0,640,34
1581,22,11.0,640,36
1581,21,12.0,652,100
1581,13,13.0,641,35
1581,37,13.0,642,35
1581,39,13.0,652,71
1581,21,13.0,654,93
1581,41,13.0,652,102
1581,15,14.0,645,35
1581,37,14.0,648,38
1581,3,15.0,651,115
1581,16,15.0,654,119
1581,18,15.0,660,121
1581,39,15.0,666,123
1581,17,16.0,643,24
1581,43,17.0,642,35
1581,12,18.0,641,34
1581,29,19.0,644,39
1581,20,20.0,669,102
1581,21,20.0,660,121
1581,25,1.0,641,34
1676,4,1.0,640,31
1676,16,2.0,640,35
1676,45,2.0,640,32
1676,7,3.0,641,32
1676,16,4.0,639,33
1676,29,5.0,639,33
1676,3,6.0,638,29
1676,4,6.0,639,29
1676,43,7.0,639,33
1676,23,7.0,639,34
1676,5,8.0,641,35
1676,35,8.0,640,34
1676,24,8.0,641,35
1676,0,9.0,644,38
1676,35,9.0,639,33
1676,16,10.0,641,34
1676,23,10.0,638,29
1676,20,11.0,640,32
1676,0,12.0,637,29
1676,5,12.0,637,29
1676,35,12.0,640,35
1676,19,12.0,640,35
1676,0,13.0,640,36
1676,33,13.0,640,34
1676,0,14.0,637,29
1676,29,14.0,639,33
1676,15,15.0,637,29
1676,37,16.0,640,32
1676,7,17.0,637,29
1676,15,17.0,640,34
1676,1,18.0,641,37
1676,3,18.0,640,35
1676,5,18.0,637,29
1676,13,18.0,640,34
1676,35,18.0,640,33
1676,19,18.0,637,29
1676,41,18.0,637,29
1676,0,19.0,640,33
1676,5,19.0,637,29
1676,1,20.0,640,35
1676,7,20.0,640,35
1676,6,20.0,637,29
1676,25,20.0,637,29
1676,33,20.0,639,33
1747,24,1.0,644,31
1747,41,2.0,644,31
1747,16,3.0,644,31
