userid,timeslot,rank,x,y
52612,4,6.0,1852,1523
52612,14,7.0,1840,1513
52612,4,8.0,1852,1523
52612,25,9.0,1840,1513
52612,3,10.0,1852,1523
52612,5,11.0,1840,1513
52612,25,12.0,1851,1523
52766,7,1.0,1851,1523
52766,18,2.0,1840,1513
52766,5,3.0,1840,1513
52766,29,4.0,1840,1513
52766,4,5.0,1840,1513
52766,25,6.0,1852,1523
52766,5,7.0,1853,1523
52766,1,8.0,1852,1523
52766,1,9.0,1852,1524
52766,4,10.0,1852,1524
52766,3,11.0,1851,1524
52766,2,12.0,1852,1525
53075,3,1.0,1847,1503
53075,3,4.0,1854,1522
53075,5,5.0,1855,1507
53075,1,7.0,1864,1492
53075,1,9.0,1864,1492
53075,22,10.0,1847,1515
53075,7,11.0,1864,1492
53075,35,12.0,1858,1521
53075,24,2.0,1840,1518
53075,39,3.0,1863,1490
53075,21,6.0,1858,1521
53075,35,8.0,1840,1518
59307,16,1.0,1860,1517
59307,6,2.0,1859,1517
59307,18,3.0,1854,1518
59307,0,4.0,1870,1518
59307,5,5.0,1863,1515
59307,5,6.0,1854,1517
59307,7,7.0,1855,1516
59307,0,8.0,1851,1523
59307,1,9.0,1864,1521
59307,3,10.0,1850,1518
59307,5,11.0,1860,1516
59307,0,12.0,1855,1523
61581,4,1.0,1853,1523
61581,22,2.0,1851,1524
61581,6,3.0,1852,1523
61581,3,4.0,1851,1523
61581,45,5.0,1840,1518
61581,5,6.0,1852,1523
61581,43,7.0,1851,1523
61581,4,8.0,1852,1523
61581,6,9.0,1852,1523
61581,23,10.0,1852,1524
61581,9,11.0,1852,1523
61581,23,12.0,1851,1524
66831,41,1.0,1850,1519
66831,15,2.0,1851,1517
66831,22,3.0,1850,1517
66831,4,4.0,1852,1507
66831,17,5.0,1850,1519
66831,4,6.0,1850,1517
66831,9,7.0,1851,1518
66831,4,8.0,1850,1517
66831,43,9.0,1851,1523
66831,43,10.0,1851,1523
66831,1,11.0,1854,1516
66831,22,12.0,1852,1523
73266,3,1.0,1854,1523
73266,3,2.0,1868,1526
73266,7,3.0,3576,878
73266,23,4.0,1853,1515
73266,19,5.0,3575,878
73266,21,6.0,3575,878
73266,37,7.0,3574,878
73266,4,8.0,3557,891
73266,19,9.0,3575,878
73266,15,10.0,3556,891
73266,5,11.0,1854,1524
73266,0,12.0,1868,1526
74434,0,1.0,1852,1524
74434,43,2.0,1855,1517
74434,3,3.0,1852,1523
74434,5,4.0,1855,1517
74434,3,5.0,1936,1465
74434,45,6.0,1840,1513
74434,27,7.0,1847,1515
74434,5,8.0,2073,2433
74434,23,9.0,1853,1516
74434,4,10.0,1847,1514
74434,0,11.0,1840,1513
74434,6,12.0,1827,1784
82706,43,8.0,1857,1512
82706,17,9.0,1856,1528
82706,5,10.0,1858,1512
82706,43,12.0,1852,1524
82706,1,1.0,1858,1505
82706,39,2.0,1858,1506
82706,11,3.0,1857,1508
82706,19,4.0,1852,1524
82706,17,5.0,1720,1355
82706,41,6.0,1861,1519
82706,9,7.0,1846,1506
82706,7,11.0,1682,1159
86082,43,1.0,1853,1523
86082,5,2.0,1963,2133
86082,0,3.0,1963,2133
86082,4,4.0,1962,2133
86082,0,5.0,1963,2133
86082,3,6.0,1963,2133
86082,5,7.0,1963,2133
86082,9,8.0,1963,2133
86082,8,9.0,1963,2133
86082,41,10.0,1962,2133
86082,5,11.0,1962,2133
86082,4,12.0,1963,2133
89844,37,3.0,1853,1522
89844,5,4.0,1840,1513
89844,0,5.0,2011,3981
89844,6,6.0,1840,1513
89844,4,7.0,1853,1522
89844,1,8.0,1840,1513
89844,13,9.0,2078,2408
89844,31,11.0,2078,2408
89844,23,12.0,1853,1522
89844,0,1.0,2094,2414
89844,43,2.0,2086,2413
89844,3,10.0,2087,2414
90360,13,1.0,1852,1522
90360,6,2.0,1852,1523
90360,8,3.0,1851,1519
90360,3,4.0,1852,1523
90360,11,5.0,1855,1506
90360,8,6.0,1855,1517
90360,33,7.0,1852,1522
90360,9,8.0,1852,1523
90360,17,9.0,1840,1513
90360,5,10.0,1852,1523
90360,0,11.0,1840,1513
90360,22,12.0,1852,1522
95486,6,1.0,2132,2403
95486,0,2.0,2135,2392
95486,39,3.0,2092,2412
95486,0,4.0,2132,2403
95486,3,5.0,2103,2414
95486,0,6.0,2084,2413
95486,23,7.0,2134,2389
95486,1,8.0,2095,2417
95486,0,9.0,2132,2403
95486,1,10.0,2135,2392
95486,45,11.0,2095,2417
95486,11,12.0,2132,2403
102287,24,1.0,3576,879
102287,0,2.0,3557,892
102287,4,3.0,3575,878
102287,7,4.0,3557,892
102287,2,5.0,3552,893
102287,0,6.0,3569,884
102287,2,7.0,3569,885
102287,1,8.0,3552,893
102287,21,9.0,3574,879
102287,4,10.0,3576,878
102287,0,11.0,3569,885
102287,1,12.0,3568,885
106763,4,1.0,1873,1532
106763,2,2.0,1866,1527
106763,7,3.0,1888,1549
106763,45,4.0,1868,1527
106763,19,5.0,1849,1505
106763,22,6.0,1869,1527
106763,3,7.0,1869,1526
106763,19,8.0,1868,1527
106763,39,9.0,1849,1505
106763,22,10.0,1857,1506
106763,0,11.0,1868,1527
106763,4,12.0,1850,1519
106876,45,7.0,2624,2030
106876,20,8.0,2624,2030
106876,43,9.0,2624,2030
106876,11,10.0,2624,2030
106876,41,11.0,2091,2411
106876,5,12.0,2096,2418
106876,39,1.0,1852,1523
106876,0,2.0,1855,1506
106876,2,3.0,1907,1607
106876,3,4.0,1896,1608
106876,2,5.0,1906,1607
106876,20,6.0,1840,1513
107518,7,1.0,2315,2206
107518,0,2.0,2621,2030
107518,41,3.0,2621,2030
107518,2,4.0,1870,1522
107518,22,5.0,1851,1518
107518,37,6.0,1856,1501
107518,8,7.0,1855,1511
107518,4,8.0,2624,2030
107518,43,9.0,2624,2030
107518,3,10.0,2624,2030
107518,20,11.0,1683,1159
107518,0,12.0,1682,1159
119376,24,2.0,2624,2030
119376,3,3.0,2315,2209
119376,4,4.0,2089,2413
119376,43,5.0,2090,2413
119376,3,6.0,2094,2415
119376,45,7.0,2089,2420
119376,1,8.0,2098,2415
119376,3,9.0,2090,2420
119376,7,10.0,2090,2421
119376,5,11.0,2083,2412
119376,3,12.0,2080,2415
119376,25,1.0,2087,2416
122215,5,1.0,1840,1513
122215,3,2.0,1851,1518
122215,2,3.0,1855,1517
122215,3,4.0,1852,1523
122215,16,5.0,2078,2408
122215,4,6.0,2080,2411
122215,7,7.0,1840,1513
122215,27,8.0,1842,1513
122215,2,9.0,2246,1502
122215,3,10.0,2247,1503
122215,5,11.0,1840,1513
122215,3,12.0,1840,1513
122491,23,4.0,1840,1513
122491,41,5.0,1852,1524
122491,19,6.0,1840,1513
122491,2,7.0,1851,1523
122491,43,8.0,1840,1513
122491,1,9.0,1840,1513
122491,7,10.0,1840,1513
122491,1,11.0,1840,1513
122491,19,12.0,1840,1518
122491,17,1.0,1851,1523
122491,3,2.0,1852,1523
122491,9,3.0,1851,1523
132165,1,4.0,1906,1607
132165,3,5.0,1906,1606
132165,3,6.0,1855,1516
132165,1,7.0,1939,1612
132165,5,8.0,1938,1613
132165,1,9.0,1851,1518
132165,3,10.0,1840,1513
132165,2,11.0,1903,1608
132165,3,12.0,1860,1524
132165,7,1.0,1850,1519
132165,0,2.0,1897,1608
132165,7,3.0,1906,1606
139937,20,9.0,1860,4047
139937,5,10.0,1883,4023
139937,19,11.0,1860,4047
139937,5,12.0,1883,4023
139937,18,1.0,1840,1513
139937,39,2.0,1840,1513
139937,5,3.0,1869,1526
139937,41,4.0,1849,1518
139937,19,5.0,1840,1513
139937,39,6.0,1840,1513
139937,3,7.0,1855,1523
139937,18,8.0,1840,1513
140401,23,3.0,3566,888
140401,37,4.0,3577,873
140401,5,5.0,3575,878
140401,41,6.0,3557,891
140401,0,7.0,3569,885
140401,11,8.0,3556,891
140401,22,9.0,3576,878
140401,39,10.0,3574,879
140401,23,11.0,3566,890
140401,43,12.0,3567,887
140401,23,1.0,3574,879
140401,1,2.0,3554,893
141824,45,4.0,1850,1518
141824,45,5.0,1860,1517
141824,41,6.0,1854,1518
141824,5,7.0,1850,1517
141824,3,8.0,1852,1523
141824,4,9.0,1856,1507
141824,18,10.0,1850,1517
141824,1,11.0,1855,1517
141824,21,12.0,1855,1507
141824,5,1.0,1852,1523
141824,9,2.0,1860,1515
141824,21,3.0,1840,1513
144815,3,1.0,2096,2416
144815,5,2.0,1851,1523
144815,1,3.0,1853,1523
144815,3,4.0,2096,2413
144815,6,5.0,2091,2411
144815,39,6.0,2096,2416
144815,2,7.0,2095,2417
144815,7,8.0,2078,2408
144815,22,9.0,2094,2415
144815,4,10.0,2080,2414
144815,18,11.0,2072,2419
144815,19,12.0,2094,2415
154248,23,1.0,2085,2413
154248,23,2.0,1842,1513
154248,9,3.0,0,0
154248,9,3.0,1,0
154248,9,4.0,1840,1513
154248,22,5.0,2082,2416
154248,7,6.0,2078,2414
154248,5,7.0,2089,2414
154248,21,8.0,2082,2416
154248,5,9.0,2090,2420
154248,3,10.0,2082,2416
154248,21,11.0,2095,2416
154248,45,12.0,2078,2416
156070,22,6.0,2096,2412
156070,35,8.0,2084,2418
156070,33,10.0,2097,2417
156070,18,11.0,2084,2418
156070,35,12.0,2091,2418
156070,35,1.0,2084,2418
156070,35,2.0,2084,2418
156070,19,3.0,2084,2418
156070,41,4.0,2096,2412
156070,35,5.0,2084,2418
156070,18,7.0,2084,2418
156070,33,9.0,2084,2418
167699,25,1.0,1840,1513
167699,3,2.0,1840,1513
167699,15,3.0,2078,2408
167699,3,4.0,1840,1513
167699,21,5.0,1840,1513
167699,18,6.0,1840,1513
167699,7,7.0,1840,1513
167699,3,8.0,1857,1512
167699,4,9.0,1852,1523
167699,17,10.0,1840,1513
167699,3,11.0,2083,2417
167699,3,12.0,1840,1513
172543,22,1.0,1845,1505
172543,1,2.0,1845,1510
172543,13,3.0,1845,1510
172543,45,4.0,1860,1516
172543,1,5.0,1849,1505
172543,5,6.0,1849,1505
172543,2,7.0,1853,1507
172543,1,8.0,1854,1516
172543,3,9.0,1852,1514
172543,3,10.0,1854,1518
172543,39,11.0,1854,1517
172543,7,12.0,1845,1510
177490,7,1.0,1840,1513
177490,3,2.0,1851,1518
177490,3,3.0,1854,1518
177490,5,4.0,1857,1505
177490,4,5.0,1840,1513
177490,37,6.0,1852,1517
177490,5,7.0,1855,1514
177490,20,8.0,1856,1518
177490,31,9.0,1852,1523
177490,39,10.0,1852,1523
177490,37,11.0,1858,1518
177490,1,12.0,1855,1516
192151,8,1.0,2078,2408
192151,21,2.0,2082,2418
192151,5,3.0,1964,2129
192151,1,4.0,2081,2418
192151,17,5.0,2078,2408
192151,24,6.0,2097,2419
192151,21,7.0,2084,2413
192151,24,8.0,2098,2418
192151,39,9.0,2084,2413
192151,21,10.0,2084,2418
192151,21,11.0,2084,2418
192151,24,12.0,2084,2413
205128,18,1.0,1844,1514
205128,1,2.0,1859,1498
205128,3,3.0,1850,1519
205128,0,4.0,1866,1527
205128,3,5.0,1852,1524
205128,33,6.0,1850,1518
205128,5,7.0,1855,1506
205128,3,8.0,1852,1524
205128,5,9.0,2624,2030
205128,1,10.0,1851,1518
205128,3,11.0,1887,1546
205128,1,12.0,1849,1508
205736,4,1.0,1842,1513
205736,8,2.0,1874,1530
205736,3,3.0,1866,1527
205736,9,4.0,1874,1530
205736,3,5.0,1853,1514
205736,0,6.0,1954,1432
205736,27,7.0,1852,1525
205736,0,8.0,1902,1270
205736,4,9.0,1874,1530
205736,3,10.0,1874,1530
205736,10,11.0,1874,1530
205736,7,12.0,1842,1513
208286,21,4.0,1900,1608
208286,20,5.0,1879,1607
208286,7,6.0,1840,1513
208286,23,7.0,1907,1608
208286,21,11.0,1879,1607
208286,41,12.0,1888,1549
208286,22,1.0,1902,1608
208286,9,2.0,1842,1513
208286,33,3.0,1912,1605
208286,22,8.0,1870,1607
208286,21,9.0,1899,1608
208286,18,10.0,1840,1513
217997,2,2.0,1864,1518
217997,1,3.0,1864,1518
217997,4,4.0,1864,1518
217997,35,5.0,1864,1518
217997,37,6.0,1864,1518
217997,29,7.0,1864,1518
217997,41,8.0,1864,1518
217997,5,9.0,1865,1518
217997,11,10.0,1865,1518
217997,15,11.0,1864,1518
217997,5,12.0,1864,1515
217997,10,1.0,1849,1518
218887,17,1.0,2083,2417
218887,0,2.0,2083,2417
218887,1,3.0,2083,2413
218887,0,4.0,2135,2392
218887,43,5.0,2083,2417
218887,3,6.0,2135,2392
218887,2,7.0,2083,2417
218887,2,8.0,2136,2390
218887,31,9.0,2083,2417
218887,20,10.0,2129,2405
218887,18,11.0,2083,2417
218887,1,12.0,2136,2390
222695,14,9.0,1851,1523
222695,2,1.0,1852,1523
222695,27,2.0,1851,1523
222695,3,3.0,1852,1523
222695,0,4.0,1851,1523
222695,13,5.0,1851,1523
222695,29,6.0,1840,1513
222695,20,7.0,1840,1518
222695,39,8.0,1840,1518
222695,13,10.0,1851,1523
222695,3,11.0,1852,1523
222695,39,12.0,1840,1518
225336,22,1.0,2103,2410
225336,27,2.0,2098,2409
225336,27,3.0,2098,2409
225336,3,4.0,2098,2418
225336,25,5.0,2098,2409
225336,3,6.0,2098,2409
225336,1,7.0,2087,2409
225336,15,8.0,2098,2409
225336,24,9.0,1852,1523
225336,0,10.0,1853,1523
225336,1,11.0,1921,2253
225336,22,12.0,2105,2412
225684,3,1.0,1869,1526
225684,45,2.0,1862,1530
225684,41,3.0,1854,1523
225684,45,4.0,1853,1523
225684,20,5.0,1907,1606
225684,21,6.0,1863,1525
225684,21,7.0,1851,1522
225684,3,8.0,1907,1607
225684,7,9.0,1851,1524
225684,39,10.0,1863,1525
225684,3,11.0,1902,1608
225684,21,12.0,1870,1522
232582,2,1.0,1888,1549
232582,0,2.0,1852,1513
232582,37,3.0,1854,1521
232582,35,4.0,1888,1548
232582,19,5.0,1859,1522
232582,35,6.0,1887,1546
232582,35,7.0,1859,1522
232582,3,8.0,1855,1506
232582,20,9.0,1888,1548
232582,20,10.0,1887,1549
232582,3,11.0,1887,1548
232582,3,12.0,1888,1548
234920,9,1.0,1870,1524
234920,3,2.0,1853,1516
234920,7,3.0,1855,1517
234920,11,4.0,1860,1515
234920,3,5.0,1853,1515
234920,1,6.0,1858,1505
234920,21,7.0,1860,1523
234920,7,8.0,1855,1517
234920,24,9.0,1852,1513
234920,21,10.0,1850,1517
234920,13,11.0,1840,1513
234920,21,12.0,1852,1513
243018,22,1.0,1853,1523
243018,1,2.0,1851,1518
243018,22,3.0,1849,1505
243018,21,4.0,1854,1518
243018,39,5.0,1853,1523
243018,43,6.0,1856,1498
243018,33,7.0,1840,1513
243018,45,8.0,1856,1498
243018,19,9.0,1853,1523
243018,20,10.0,1843,1519
243018,41,11.0,1849,1505
243018,41,12.0,1856,1498
243241,39,1.0,1891,1547
243241,5,2.0,1900,1569
243241,2,3.0,1888,1548
243241,24,4.0,1840,1513
243241,1,5.0,1855,1517
243241,5,6.0,1891,1547
243241,2,7.0,1887,1547
243241,2,8.0,1888,1548
243241,33,9.0,1865,1522
243241,0,10.0,1888,1549
243241,0,11.0,1852,1513
243241,1,12.0,1940,1467
248272,1,1.0,1851,1519
248272,25,2.0,1856,1518
248272,23,3.0,1855,1500
248272,7,4.0,1852,1507
248272,1,5.0,1851,1519
248272,0,6.0,1861,1517
248272,6,7.0,1856,1499
248272,17,8.0,1856,1518
248272,18,9.0,1861,1517
248272,15,10.0,1856,1518
248272,18,11.0,1856,1497
248272,5,12.0,1850,1518
256180,8,5.0,1851,1522
256180,37,6.0,1855,1506
256180,35,7.0,1851,1523
256180,2,8.0,1856,1498
256180,1,9.0,1850,1519
256180,17,10.0,1854,1517
256180,0,11.0,1851,1523
256180,43,1.0,1852,1518
256180,8,2.0,1840,1513
256180,21,3.0,1858,1506
256180,35,4.0,1851,1523
256180,2,12.0,1857,1506
256185,7,3.0,1851,1523
256185,43,4.0,1851,1523
256185,7,5.0,1852,1524
256185,19,6.0,1851,1523
256185,27,7.0,1840,1513
256185,43,8.0,1840,1518
256185,2,9.0,1851,1523
256185,8,10.0,1840,1513
256185,39,11.0,1840,1513
256185,18,12.0,1851,1523
256185,2,1.0,1851,1523
256185,22,2.0,1852,1523
259318,8,1.0,1097,960
259318,11,2.0,1097,960
259318,43,3.0,1097,960
259318,3,4.0,1093,963
259318,3,5.0,1093,963
259318,2,6.0,1097,960
259318,9,7.0,1093,963
259318,35,8.0,1100,957
259318,20,9.0,1097,960
259318,1,10.0,1093,963
259318,43,11.0,1063,972
259318,21,12.0,1097,960
264099,35,1.0,1861,1517
264099,19,2.0,1840,1513
264099,35,3.0,1847,1514
264099,2,4.0,1845,1510
264099,24,5.0,1843,1510
264099,33,6.0,1860,1517
264099,18,7.0,1861,1516
264099,19,8.0,1861,1517
264099,35,9.0,1846,1514
264099,23,10.0,1861,1517
264099,7,11.0,1845,1505
264099,0,12.0,1855,1502
266486,2,11.0,1852,1523
266486,11,12.0,1851,1523
266486,33,1.0,1940,1467
266486,7,2.0,1852,1524
266486,5,3.0,1854,1521
266486,5,4.0,1850,1517
266486,1,5.0,1854,1517
266486,2,6.0,1842,1514
266486,21,7.0,1840,1513
266486,27,8.0,1861,1517
266486,23,9.0,1870,1518
266486,5,10.0,1871,1516
278123,1,1.0,1856,1499
278123,22,2.0,1852,1513
278123,1,3.0,1859,1494
278123,20,4.0,1856,1507
278123,7,5.0,1868,1526
278123,24,6.0,1872,1525
278123,22,7.0,1856,1498
278123,20,8.0,1852,1513
278123,21,9.0,1855,1501
278123,15,10.0,1933,1462
278123,37,11.0,1638,1211
278123,0,12.0,1638,1211
281137,41,4.0,1851,1523
281137,33,5.0,1852,1523
281137,15,6.0,1840,1513
281137,41,7.0,1852,1523
281137,15,8.0,1851,1523
281137,2,9.0,1852,1523
281137,22,10.0,1851,1523
281137,2,11.0,1852,1523
281137,21,12.0,1840,1513
281137,39,1.0,1851,1523
281137,5,2.0,1851,1523
281137,43,3.0,1851,1523
287367,15,1.0,1852,1523
287367,22,2.0,1854,1507
287367,3,3.0,1853,1523
287367,19,4.0,1856,1497
287367,4,5.0,1855,1501
287367,3,6.0,1855,1500
287367,13,7.0,1852,1523
287367,11,8.0,1855,1501
287367,3,9.0,1855,1500
287367,31,10.0,1855,1498
287367,43,11.0,1855,1513
287367,9,12.0,1855,1500
310922,24,1.0,1854,1516
310922,20,2.0,1853,1518
310922,6,3.0,1854,1518
310922,21,4.0,1869,1527
310922,7,5.0,1854,1518
310922,18,6.0,1855,1506
310922,9,7.0,1854,1518
310922,1,8.0,1849,1505
310922,6,9.0,1849,1505
310922,9,10.0,1854,1518
310922,3,11.0,1854,1519
310922,24,12.0,1869,1527
325343,1,1.0,1852,1524
325343,1,2.0,1852,1524
325343,5,3.0,1855,1501
325343,3,4.0,1852,1523
325343,5,5.0,1852,1523
325343,4,6.0,1855,1501
325343,11,7.0,1852,1523
325343,4,8.0,1849,1505
325343,4,9.0,1936,1607
325343,5,10.0,1853,1523
325343,11,11.0,1852,1524
325343,4,12.0,1855,1517
334888,7,1.0,1851,1518
334888,39,2.0,1851,1518
334888,9,3.0,1840,1513
334888,21,4.0,1862,1524
334888,1,5.0,1936,1465
334888,23,6.0,1850,1518
334888,3,7.0,1852,1523
334888,4,8.0,1864,1518
334888,17,9.0,1858,1524
334888,5,10.0,1852,1523
334888,9,11.0,1849,1518
334888,3,12.0,1852,1523
355006,1,2.0,3557,892
355006,19,3.0,3569,884
355006,0,4.0,3558,897
355006,1,5.0,3556,893
355006,1,6.0,3557,892
355006,0,7.0,3554,893
355006,0,8.0,3557,892
355006,6,9.0,3569,884
355006,12,10.0,3569,884
355006,6,11.0,3559,891
355006,31,12.0,3558,897
355006,13,1.0,3557,892
363877,19,1.0,1842,1513
363877,22,2.0,1853,1507
363877,6,3.0,1887,1548
363877,22,4.0,1855,1506
363877,19,5.0,1847,1518
363877,29,6.0,1938,1464
363877,5,7.0,1866,1522
363877,4,8.0,1937,1603
363877,1,9.0,1906,1607
363877,1,10.0,1937,1603
363877,9,11.0,1937,1603
363877,2,12.0,1858,1524
379993,35,1.0,1854,1515
379993,5,2.0,1857,1506
379993,3,3.0,1840,1513
379993,20,4.0,1853,1506
379993,1,5.0,1858,1506
379993,3,6.0,1853,1514
379993,19,7.0,1851,1511
379993,5,8.0,1855,1523
379993,3,9.0,1853,1514
379993,0,10.0,1852,1523
379993,3,11.0,1854,1521
379993,4,12.0,1853,1507
391547,17,1.0,1870,1524
391547,8,2.0,1870,1522
391547,1,3.0,1854,1518
391547,8,4.0,1870,1522
391547,9,5.0,1870,1522
391547,4,6.0,1870,1522
391547,1,7.0,1855,1506
391547,3,8.0,1870,1524
391547,39,9.0,1860,1523
391547,3,10.0,1864,1521
391547,1,11.0,1870,1522
391547,0,12.0,1853,1518
395290,1,4.0,1848,1518
395290,1,5.0,1854,1518
395290,2,6.0,1855,1518
395290,1,7.0,1860,1516
395290,7,8.0,1840,1513
395290,24,9.0,1863,1515
395290,31,10.0,1848,1518
395290,37,11.0,1863,1515
395290,33,12.0,1863,1515
395290,7,1.0,1856,1499
395290,3,2.0,1852,1523
395290,5,3.0,1852,1523
