userid,timeslot,rank,x,y
278,4,9.0,320,12
278,16,16.0,327,40
289,3,12.0,320,15
289,3,13.0,320,16
289,9,1.0,115,193
289,13,2.0,332,10
289,20,3.0,320,17
289,15,4.0,112,189
289,45,5.0,118,192
289,0,6.0,121,195
289,9,7.0,116,195
289,23,8.0,111,194
289,0,9.0,104,167
289,1,10.0,94,184
289,37,11.0,55,183
289,0,14.0,123,193
289,23,15.0,105,184
289,24,16.0,105,184
289,5,17.0,115,193
289,43,18.0,117,192
289,19,19.0,332,148
289,1,20.0,120,195
296,1,8.0,321,18
296,41,10.0,321,18
296,31,11.0,321,18
296,16,13.0,321,18
296,29,14.0,321,18
296,21,15.0,322,20
296,7,16.0,320,17
296,24,17.0,321,12
296,17,18.0,321,18
296,1,19.0,321,13
296,1,20.0,320,16
296,3,1.0,320,13
296,35,2.0,320,16
296,43,3.0,320,13
296,1,4.0,320,17
296,18,5.0,321,16
296,35,6.0,320,16
296,3,7.0,320,13
296,35,9.0,320,16
296,17,12.0,320,17
302,20,1.0,163,118
302,37,2.0,160,122
302,35,3.0,116,195
302,1,4.0,320,15
302,16,5.0,320,15
302,2,6.0,320,16
302,1,7.0,320,16
302,5,8.0,320,17
302,21,9.0,320,16
302,2,10.0,320,17
302,0,11.0,321,16
302,1,12.0,320,17
302,0,13.0,320,17
302,3,14.0,320,16
302,1,15.0,320,16
302,0,16.0,320,15
302,3,17.0,321,15
302,0,18.0,320,16
302,1,19.0,320,16
302,1,20.0,320,17
309,5,13.0,327,19
309,31,14.0,321,20
309,24,9.0,327,19
309,3,10.0,319,15
309,3,11.0,322,22
309,2,12.0,321,16
309,23,15.0,320,14
309,18,16.0,320,13
309,15,17.0,320,16
309,16,18.0,327,19
309,0,19.0,321,16
309,41,20.0,321,19
309,16,1.0,319,15
309,3,2.0,319,15
309,18,3.0,320,14
309,0,4.0,320,14
309,1,5.0,320,15
309,1,6.0,319,15
309,0,7.0,321,11
309,29,8.0,319,15
374,1,1.0,321,20
374,41,2.0,321,20
374,27,4.0,321,19
374,37,5.0,321,19
374,43,6.0,321,19
374,5,7.0,321,20
374,0,8.0,321,19
374,1,9.0,321,20
374,20,10.0,321,20
374,31,11.0,321,19
374,15,12.0,321,19
374,1,13.0,321,19
374,1,14.0,321,20
374,0,15.0,321,20
374,1,16.0,321,19
374,7,17.0,320,18
374,16,18.0,321,19
374,29,19.0,321,19
374,1,20.0,321,19
374,35,3.0,320,16
481,35,1.0,320,13
481,1,2.0,320,12
481,0,3.0,322,18
481,7,4.0,321,12
481,2,5.0,320,15
481,19,6.0,320,12
481,31,7.0,320,13
481,45,8.0,321,16
481,13,9.0,320,12
481,35,10.0,320,12
481,0,11.0,320,12
481,13,12.0,320,12
481,12,13.0,320,12
481,13,14.0,320,12
481,18,15.0,320,18
481,17,16.0,320,12
481,39,17.0,320,16
481,1,18.0,320,12
481,13,19.0,320,12
481,0,20.0,320,13
524,7,1.0,322,21
524,10,2.0,322,21
524,7,3.0,322,21
524,16,4.0,320,18
524,43,5.0,322,22
524,18,6.0,322,21
524,37,7.0,322,21
524,7,8.0,322,22
524,35,9.0,322,19
524,2,10.0,324,21
524,29,11.0,321,18
524,35,12.0,322,22
524,22,13.0,335,20
524,3,14.0,335,20
524,35,15.0,320,15
524,29,16.0,320,17
524,41,17.0,332,10
524,3,18.0,322,18
524,22,19.0,322,22
524,21,20.0,335,20
559,31,3.0,116,195
559,43,5.0,120,201
559,0,9.0,120,192
559,3,10.0,120,197
559,43,11.0,120,192
559,23,12.0,120,192
559,23,14.0,120,192
559,22,15.0,119,198
559,4,16.0,119,198
559,45,17.0,130,185
559,45,18.0,119,196
559,2,19.0,119,196
559,18,1.0,123,194
559,1,2.0,119,197
559,15,4.0,125,195
559,23,6.0,125,195
559,20,7.0,125,195
559,27,8.0,125,195
559,23,13.0,133,181
559,41,20.0,125,195
564,39,8.0,332,10
564,15,9.0,321,18
564,45,10.0,321,20
564,5,11.0,321,18
564,23,13.0,321,19
564,3,14.0,321,18
564,41,15.0,332,10
564,0,16.0,320,17
564,12,17.0,321,18
564,3,18.0,321,17
564,21,1.0,332,10
564,39,2.0,321,18
564,0,3.0,321,18
564,9,4.0,332,10
564,1,5.0,321,18
564,15,6.0,320,17
564,25,7.0,321,19
564,39,19.0,332,10
564,33,20.0,430,55
564,13,12.0,332,10
628,41,20.0,322,22
628,18,1.0,325,27
628,2,2.0,321,20
628,18,3.0,325,24
628,21,4.0,324,23
628,22,5.0,322,22
628,29,6.0,322,22
628,18,7.0,319,18
628,35,8.0,320,18
628,20,9.0,324,26
628,41,10.0,323,25
628,33,12.0,323,25
628,13,13.0,321,13
628,23,14.0,324,25
628,37,15.0,324,26
628,43,16.0,324,26
628,20,17.0,325,27
628,37,18.0,322,20
628,5,19.0,323,24
628,23,11.0,323,24
679,17,18.0,320,16
679,2,19.0,320,16
679,41,2.0,320,16
679,1,3.0,320,16
679,19,4.0,320,16
679,33,7.0,320,16
679,1,8.0,328,18
679,45,13.0,320,16
679,37,14.0,320,16
679,27,15.0,320,16
679,39,16.0,320,16
679,37,17.0,320,16
679,18,20.0,320,16
679,31,1.0,320,16
679,21,5.0,320,16
679,16,6.0,320,16
679,19,9.0,320,16
679,29,10.0,320,16
679,19,11.0,320,16
679,20,12.0,320,16
845,13,20.0,319,14
845,14,7.0,319,14
845,1,10.0,323,11
845,20,11.0,319,14
845,16,12.0,319,14
845,18,14.0,319,14
845,39,15.0,321,11
845,37,17.0,321,11
845,31,18.0,319,14
845,33,19.0,319,14
845,31,1.0,321,12
845,12,2.0,323,11
845,12,3.0,323,11
845,14,4.0,319,14
845,12,5.0,323,11
845,19,6.0,319,14
845,20,8.0,321,12
845,24,9.0,320,13
845,45,13.0,321,17
845,35,16.0,319,15
900,14,1.0,320,17
900,27,2.0,320,16
900,1,3.0,321,16
900,15,4.0,320,16
900,31,5.0,320,17
900,3,6.0,320,16
900,3,7.0,321,16
900,37,8.0,321,11
900,33,9.0,320,13
900,0,10.0,320,16
900,13,11.0,320,17
900,2,12.0,320,17
900,45,13.0,322,21
900,16,14.0,321,18
900,1,15.0,322,21
900,13,16.0,321,18
900,13,17.0,320,17
900,25,18.0,322,21
900,17,19.0,322,21
900,13,20.0,321,18
1111,1,1.0,322,21
1111,33,2.0,322,21
1111,0,3.0,322,21
1111,7,4.0,321,16
1111,1,5.0,321,18
1111,6,6.0,322,21
1111,6,7.0,322,21
1111,27,8.0,321,17
1111,9,9.0,320,16
1111,0,10.0,320,16
1111,45,11.0,320,16
1111,18,12.0,322,21
1111,4,13.0,320,17
1111,6,14.0,322,21
1111,31,15.0,322,21
1111,16,16.0,321,19
1111,2,17.0,321,18
1111,33,18.0,322,21
1111,18,19.0,321,18
1111,0,20.0,322,21
1139,37,1.0,320,17
1139,1,2.0,320,17
1139,9,3.0,320,17
1139,43,4.0,320,17
1139,3,5.0,321,17
1139,1,6.0,320,16
1139,3,7.0,321,17
1139,1,8.0,321,16
1139,7,9.0,321,17
1139,33,10.0,320,17
1139,1,11.0,319,17
1139,7,12.0,327,19
1139,41,13.0,320,17
1139,7,14.0,327,19
1139,3,15.0,321,15
1139,3,16.0,320,17
1139,7,17.0,320,17
1139,1,18.0,320,16
1139,3,19.0,320,16
1139,9,20.0,327,19
1152,22,20.0,332,10
1152,23,1.0,324,21
1152,3,2.0,321,18
1152,1,3.0,321,18
1152,41,4.0,321,17
1152,0,5.0,321,18
1152,0,6.0,320,18
1152,2,7.0,327,19
1152,1,8.0,321,18
1152,1,9.0,320,16
1152,0,10.0,331,10
1152,39,11.0,321,19
1152,15,12.0,321,18
1152,0,13.0,322,22
1152,15,14.0,324,19
1152,15,15.0,321,18
1152,1,16.0,322,19
1152,5,17.0,321,18
1152,41,18.0,331,12
1152,2,19.0,320,18
1160,21,5.0,332,10
1160,5,6.0,332,10
1160,25,15.0,321,21
1160,37,16.0,48,177
1160,5,17.0,321,21
1160,23,19.0,335,20
1160,20,20.0,320,16
1160,20,1.0,332,10
1160,22,2.0,343,17
1160,21,3.0,332,10
1160,7,4.0,332,10
1160,23,7.0,320,15
1160,9,8.0,321,15
1160,15,9.0,336,11
1160,4,10.0,320,18
1160,43,11.0,320,18
1160,33,12.0,322,22
1160,0,13.0,320,16
1160,1,14.0,320,15
1160,16,18.0,346,18
1285,24,2.0,320,15
1285,18,3.0,321,20
1285,1,4.0,322,19
1285,3,5.0,321,17
1285,2,6.0,320,16
1285,2,7.0,321,18
1285,41,8.0,321,19
1285,5,9.0,323,20
1285,0,10.0,320,16
1285,22,11.0,320,16
1285,1,12.0,320,16
1285,0,13.0,320,16
1285,19,14.0,323,20
1285,0,16.0,321,18
1285,22,17.0,321,18
1285,35,18.0,321,18
1285,39,19.0,320,16
1285,39,20.0,332,10
1285,9,1.0,321,18
1285,35,15.0,332,10
1343,25,1.0,332,10
1343,1,2.0,323,15
1343,21,4.0,321,15
1343,8,5.0,322,19
1343,43,6.0,321,16
1343,3,7.0,320,15
1343,39,8.0,320,18
1343,25,9.0,324,19
1343,4,11.0,327,19
1343,45,12.0,320,15
1343,4,14.0,320,17
1343,22,15.0,320,16
1343,6,18.0,320,17
1343,37,19.0,320,15
1343,3,20.0,323,19
1343,15,3.0,321,20
1343,2,10.0,320,16
1343,24,13.0,321,18
1343,5,16.0,321,15
1343,15,17.0,321,17
1506,1,17.0,321,16
1506,18,18.0,321,16
1506,1,19.0,321,16
1506,21,1.0,322,15
1506,41,2.0,322,15
1506,5,3.0,321,16
1506,33,4.0,322,15
1506,3,5.0,322,15
1506,3,6.0,322,15
1506,2,7.0,322,15
1506,25,8.0,322,15
1506,35,9.0,322,15
1506,21,10.0,322,15
1506,2,11.0,322,15
1506,35,12.0,322,15
1506,35,13.0,321,18
1506,7,14.0,322,15
1506,21,15.0,320,16
1506,17,16.0,322,15
1506,1,20.0,320,16
1581,37,2.0,327,58
1581,35,3.0,328,59
1581,12,4.0,326,50
1581,43,5.0,320,16
1581,21,6.0,321,17
1581,13,7.0,321,17
1581,13,8.0,321,17
1581,39,9.0,326,41
1581,12,10.0,321,17
1581,0,11.0,321,18
1581,21,12.0,326,50
1581,13,13.0,321,17
1581,15,14.0,323,17
1581,3,15.0,326,57
1581,17,16.0,322,12
1581,43,17.0,321,17
1581,12,18.0,321,17
1581,29,19.0,322,19
1581,20,20.0,335,51
1581,25,1.0,321,17
1676,4,1.0,320,15
1676,16,2.0,320,17
1676,7,3.0,321,16
1676,16,4.0,320,16
1676,29,5.0,320,16
1676,3,6.0,319,14
1676,43,7.0,320,16
1676,5,8.0,321,17
1676,0,9.0,322,19
1676,16,10.0,321,17
1676,20,11.0,320,16
1676,0,12.0,319,14
1676,0,13.0,320,18
1676,0,14.0,319,14
1676,15,15.0,319,14
1676,37,16.0,320,16
1676,7,17.0,319,14
1676,1,18.0,321,18
1676,0,19.0,320,16
1676,1,20.0,320,17
1747,24,1.0,322,15
1747,41,2.0,322,15
1747,16,3.0,322,15
1747,3,4.0,321,13
1747,3,5.0,323,14
1747,33,6.0,322,15
1747,3,7.0,321,12
1747,14,8.0,322,15
1747,3,9.0,323,15
1747,1,10.0,322,16
1747,5,11.0,322,15
1747,1,12.0,321,12
1747,29,13.0,322,15
1747,3,14.0,321,12
1747,22,15.0,322,15
1747,16,16.0,322,15
1747,27,17.0,322,15
1747,1,18.0,322,15
1747,43,19.0,322,15
1747,18,20.0,322,15
1773,3,1.0,333,159
1773,43,2.0,332,161
1773,39,3.0,333,160
1773,17,4.0,333,159
1773,33,5.0,333,159
1773,45,6.0,333,167
1773,13,7.0,333,160
1773,14,8.0,325,171
1773,17,9.0,331,165
1773,19,10.0,333,159
1773,33,11.0,333,159
1773,25,12.0,333,159
1773,22,13.0,333,167
1773,1,14.0,333,166
1773,33,15.0,325,171
1773,35,16.0,333,159
1773,2,17.0,333,159
1773,22,18.0,326,172
1773,0,19.0,333,166
1773,33,20.0,333,174
2003,29,1.0,321,16
2003,0,2.0,321,17
2003,0,3.0,320,17
2003,17,20.0,321,16
2003,0,4.0,320,17
2003,1,5.0,320,16
2003,3,6.0,327,19
2003,3,7.0,321,17
2003,43,8.0,321,16
2003,1,9.0,321,19
2003,0,10.0,324,26
2003,16,11.0,321,16
2003,18,12.0,321,18
2003,0,13.0,324,26
2003,0,14.0,321,18
2003,22,15.0,321,16
2003,1,16.0,327,19
2003,0,17.0,321,16
2003,25,18.0,321,16
2003,18,19.0,332,10
2005,27,1.0,320,13
2005,3,2.0,320,17
2005,18,3.0,320,13
2005,4,4.0,320,13
2005,27,5.0,321,13
2005,3,6.0,320,16
2005,1,7.0,320,16
2005,31,8.0,320,16
2005,33,9.0,320,12
2005,5,10.0,320,13
2005,2,11.0,320,14
2005,0,12.0,320,15
2005,1,13.0,320,13
2005,0,14.0,320,13
2005,29,15.0,320,17
2005,45,16.0,320,16
2005,6,17.0,320,16
2005,11,18.0,320,15
2005,16,19.0,319,17
2005,0,20.0,320,17
2051,39,1.0,321,18
2051,0,2.0,321,18
2051,7,3.0,321,17
2051,18,4.0,319,17
2051,1,5.0,319,16
2051,15,6.0,321,17
2051,17,7.0,323,18
2051,27,8.0,321,18
2051,7,9.0,321,17
2051,25,10.0,321,17
2051,29,11.0,321,17
2051,15,12.0,321,17
2051,13,13.0,321,17
2051,1,14.0,321,18
2051,25,15.0,321,17
2051,22,16.0,321,18
2051,3,17.0,321,17
2051,31,18.0,320,16
2051,35,19.0,319,15
2051,31,20.0,321,17
2122,1,12.0,410,29
2122,25,13.0,320,16
2122,3,14.0,321,15
2122,3,15.0,321,15
2122,3,16.0,321,15
2122,29,17.0,320,16
2122,25,18.0,320,16
2122,15,19.0,321,17
2122,0,1.0,319,15
2122,2,2.0,320,15
2122,2,3.0,321,15
2122,6,4.0,321,15
2122,1,5.0,319,15
2122,45,6.0,322,15
2122,1,7.0,321,16
2122,14,8.0,322,15
2122,25,9.0,319,15
2122,45,10.0,320,16
2122,45,11.0,319,15
2122,20,20.0,319,15
2152,16,19.0,320,17
2152,16,20.0,321,18
2152,15,1.0,333,159
2152,15,2.0,321,18
2152,37,3.0,320,18
2152,1,4.0,320,18
2152,16,5.0,319,15
2152,25,6.0,321,18
2152,15,8.0,336,159
2152,18,11.0,321,18
2152,22,12.0,321,18
2152,0,13.0,321,18
2152,17,14.0,322,19
2152,27,16.0,320,16
2152,17,17.0,320,17
2152,25,18.0,319,15
2152,18,7.0,321,12
2152,45,9.0,320,15
2152,14,10.0,321,18
2152,17,15.0,321,19
2210,23,1.0,319,14
2210,24,2.0,321,18
2210,1,3.0,321,18
2210,5,4.0,320,18
2210,1,5.0,320,16
2210,3,6.0,320,16
2210,2,7.0,320,18
2210,24,8.0,320,17
2210,0,9.0,321,17
2210,21,10.0,321,19
2210,17,11.0,320,18
2210,22,12.0,320,18
2210,35,13.0,327,19
2210,4,14.0,327,19
2210,31,15.0,319,14
2210,5,16.0,321,18
2210,12,17.0,327,19
2210,45,18.0,320,17
2210,17,19.0,319,14
2210,29,20.0,321,17
2225,22,1.0,320,19
2225,4,2.0,320,19
2225,1,3.0,322,15
2225,4,4.0,321,16
2225,0,5.0,321,11
2225,33,6.0,320,15
2225,1,7.0,320,18
2225,1,8.0,320,18
2225,0,9.0,320,18
2225,5,10.0,320,18
2225,5,11.0,321,16
2225,15,12.0,320,16
2225,37,13.0,320,15
2225,1,14.0,320,18
2225,33,15.0,320,15
2225,41,16.0,320,15
2225,33,17.0,320,18
2225,18,18.0,320,15
2225,16,19.0,320,17
2225,0,20.0,320,18
2244,29,1.0,320,15
2244,1,2.0,320,15
2244,18,3.0,320,15
2244,18,4.0,320,15
2244,2,5.0,319,15
2244,5,6.0,321,16
2244,35,8.0,320,15
2244,0,9.0,320,15
2244,0,10.0,320,16
2244,7,11.0,332,10
2244,0,12.0,319,17
2244,5,13.0,319,17
2244,3,14.0,319,17
2244,17,17.0,118,192
2244,17,18.0,108,188
2244,1,19.0,118,192
2244,1,20.0,111,194
2244,1,7.0,120,195
2244,17,15.0,116,195
2244,15,16.0,124,192
2308,9,20.0,323,20
2308,1,1.0,323,10
2308,21,2.0,322,7
2308,1,3.0,320,16
2308,9,4.0,325,13
2308,18,5.0,320,12
2308,4,6.0,315,7
2308,22,7.0,320,7
2308,8,8.0,322,15
2308,2,9.0,321,12
2308,31,10.0,322,12
2308,37,11.0,320,13
2308,27,12.0,320,12
2308,41,13.0,322,12
2308,29,14.0,321,13
2308,16,15.0,320,13
2308,35,16.0,325,12
2308,31,17.0,322,12
2308,25,18.0,322,11
2308,4,19.0,322,10
2425,25,2.0,332,10
2425,0,3.0,320,17
2425,3,4.0,320,18
2425,35,5.0,319,15
2425,23,6.0,319,15
2425,5,7.0,320,15
2425,3,8.0,321,18
2425,8,9.0,320,18
2425,37,11.0,319,15
2425,20,12.0,319,15
2425,0,14.0,320,18
2425,15,15.0,319,15
2425,18,16.0,319,15
2425,4,17.0,320,17
2425,33,18.0,319,16
2425,0,19.0,321,17
2425,0,20.0,321,16
2425,12,1.0,329,11
2425,37,10.0,319,15
2425,0,13.0,321,16
2466,9,5.0,321,21
2466,0,16.0,321,17
2466,4,1.0,321,19
2466,24,2.0,320,17
2466,35,3.0,372,32
2466,24,4.0,321,17
2466,23,6.0,320,16
2466,21,7.0,320,15
2466,0,8.0,321,20
2466,3,9.0,321,17
2466,37,10.0,320,15
2466,3,11.0,321,17
2466,1,12.0,321,20
2466,27,13.0,322,20
2466,39,14.0,321,18
2466,3,15.0,321,20
2466,19,17.0,321,20
2466,31,18.0,321,17
2466,24,19.0,321,17
2466,24,20.0,321,17
2696,17,1.0,320,17
2696,31,2.0,320,16
2696,1,3.0,320,16
2696,23,4.0,320,16
2696,23,5.0,320,16
2696,23,6.0,321,19
2696,2,7.0,320,16
2696,25,8.0,320,16
2696,0,9.0,320,14
2696,41,10.0,321,18
2696,31,11.0,327,19
2696,43,12.0,320,16
2696,18,13.0,322,15
2696,1,14.0,321,17
2696,23,15.0,320,16
2696,12,16.0,320,16
2696,17,17.0,320,16
2696,19,18.0,320,14
2696,1,19.0,320,16
2696,15,20.0,320,16
2743,27,1.0,320,18
2743,0,2.0,320,18
2743,31,3.0,332,10
2743,3,4.0,322,18
2743,5,5.0,320,17
2743,1,6.0,321,17
2743,6,7.0,321,17
2743,0,8.0,321,17
2743,3,9.0,321,17
2743,3,10.0,321,17
2743,3,11.0,321,17
2743,8,12.0,332,10
2743,43,13.0,321,21
2743,1,14.0,322,18
2743,14,15.0,322,18
2743,1,16.0,321,17
2743,1,17.0,320,15
2743,1,18.0,322,18
2743,0,19.0,322,18
2743,3,20.0,322,19
2820,23,16.0,322,172
2820,23,17.0,328,162
2820,12,18.0,332,160
2820,7,19.0,332,161
2820,4,20.0,332,160
2820,4,1.0,332,161
2820,20,2.0,331,161
2820,27,3.0,332,160
2820,24,4.0,332,192
2820,21,5.0,333,166
2820,3,6.0,331,160
2820,0,7.0,332,160
2820,17,8.0,332,160
2820,1,9.0,326,169
2820,45,10.0,326,168
2820,1,11.0,326,168
2820,3,12.0,326,169
2820,18,13.0,325,170
2820,1,14.0,326,168
2820,1,15.0,324,169
2919,41,1.0,329,159
2919,22,2.0,328,157
2919,29,3.0,333,159
2919,0,4.0,332,161
2919,1,5.0,327,158
2919,3,6.0,331,160
2919,37,7.0,337,166
2919,24,8.0,334,159
2919,35,10.0,330,164
2919,27,12.0,337,165
2919,2,13.0,327,158
2919,21,14.0,330,166
2919,14,15.0,337,165
2919,35,17.0,330,166
2919,41,18.0,328,157
2919,33,19.0,322,152
2919,31,20.0,333,160
2919,24,9.0,327,158
2919,23,11.0,334,159
2919,1,16.0,335,190
2945,45,1.0,322,15
2945,20,2.0,320,16
2945,18,3.0,322,15
2945,15,4.0,323,15
2945,21,5.0,320,16
2945,37,6.0,321,19
2945,1,7.0,322,15
2945,20,8.0,322,15
2945,0,9.0,321,17
2945,33,10.0,322,15
2945,1,11.0,320,16
2945,33,12.0,322,15
2945,14,13.0,323,15
2945,1,14.0,322,15
2945,18,15.0,322,15
2945,24,17.0,320,15
2945,24,18.0,322,15
2945,3,19.0,320,17
2945,7,20.0,322,15
2945,1,16.0,322,15
3007,21,12.0,320,17
3007,16,13.0,320,15
3007,1,14.0,321,18
3007,2,15.0,319,15
3007,18,16.0,320,18
3007,1,17.0,321,18
3007,1,18.0,321,18
3007,35,19.0,320,17
3007,1,20.0,321,18
3007,22,1.0,320,17
3007,14,2.0,320,15
3007,12,3.0,332,10
3007,45,4.0,332,10
3007,14,6.0,321,18
3007,19,7.0,324,23
3007,5,8.0,321,18
3007,13,9.0,320,17
3007,5,10.0,321,18
3007,15,11.0,321,18
3007,35,5.0,321,19
3052,39,5.0,319,15
3052,1,6.0,321,18
3052,9,7.0,333,38
3052,24,8.0,319,15
3052,15,9.0,319,15
3052,9,10.0,323,22
3052,1,11.0,321,18
3052,31,12.0,333,38
3052,19,13.0,333,38
3052,14,14.0,326,26
3052,3,15.0,333,38
3052,1,17.0,333,39
3052,0,18.0,320,19
3052,3,1.0,332,56
3052,35,2.0,329,60
3052,27,3.0,332,39
3052,27,4.0,332,38
3052,0,16.0,320,16
3052,5,19.0,333,39
3052,39,20.0,319,15
3061,19,1.0,332,38
3061,0,2.0,330,36
3061,3,3.0,322,43
3061,41,4.0,332,38
3061,19,5.0,332,34
3061,37,6.0,332,38
3061,0,7.0,319,15
3061,23,8.0,330,41
3061,0,9.0,327,37
3061,2,10.0,334,39
3061,20,11.0,329,41
3061,1,12.0,319,15
3061,41,13.0,336,41
3061,16,14.0,331,37
3061,41,15.0,332,38
3061,0,16.0,331,35
3061,45,17.0,330,33
3061,1,18.0,331,35
3061,17,19.0,330,35
3061,21,20.0,336,53
3170,35,3.0,320,15
3170,5,10.0,322,15
3170,23,11.0,320,15
3170,5,14.0,320,15
3170,41,18.0,320,15
3170,45,19.0,320,15
3170,1,20.0,320,15
3170,19,1.0,320,15
3170,29,2.0,320,15
3170,17,4.0,320,15
3170,16,5.0,320,15
3170,1,6.0,320,16
3170,17,7.0,320,15
3170,0,8.0,320,16
3170,20,9.0,320,15
3170,41,12.0,320,15
3170,24,13.0,320,16
3170,1,15.0,323,15
3170,0,16.0,320,15
3170,43,17.0,319,14
3208,1,1.0,324,85
3208,0,2.0,316,91
3208,43,3.0,315,91
3208,21,4.0,322,89
3208,24,5.0,320,17
3208,2,6.0,323,88
3208,29,7.0,315,91
3208,1,8.0,320,107
3208,45,9.0,315,91
3208,1,10.0,316,91
3208,0,11.0,315,91
3208,24,12.0,322,91
3208,24,13.0,316,91
3208,24,14.0,322,91
3208,16,15.0,315,91
3208,3,16.0,315,91
3208,19,17.0,323,88
3208,0,18.0,320,16
3208,0,19.0,315,91
3208,0,20.0,320,107
3225,17,16.0,320,14
3225,5,17.0,352,16
3225,33,18.0,319,17
3225,31,19.0,319,17
3225,41,20.0,319,17
3225,3,1.0,350,11
3225,1,2.0,346,11
3225,7,3.0,346,11
3225,7,4.0,352,16
3225,1,5.0,321,17
3225,1,6.0,346,12
3225,1,7.0,321,20
3225,0,8.0,320,18
3225,31,9.0,320,15
3225,19,10.0,346,19
3225,18,11.0,344,14
3225,1,12.0,320,14
3225,33,13.0,351,12
3225,14,14.0,320,13
3225,25,15.0,320,13
3243,1,1.0,320,18
3243,5,2.0,320,18
3243,3,3.0,320,18
3243,39,4.0,320,18
3243,3,5.0,320,18
3243,3,6.0,320,18
3243,35,7.0,320,17
3243,39,8.0,320,18
3243,33,9.0,320,17
3243,0,10.0,321,19
3243,45,11.0,320,15
3243,1,12.0,321,19
3243,21,13.0,319,17
3243,45,14.0,319,17
3243,39,15.0,320,18
3243,1,16.0,320,17
3243,24,17.0,320,19
3243,22,18.0,320,17
3243,3,19.0,320,18
3243,19,20.0,321,19
3251,35,1.0,324,14
3251,37,2.0,320,15
3251,4,3.0,322,15
3251,2,4.0,323,14
3251,23,5.0,326,14
3251,1,6.0,322,15
3251,18,7.0,323,14
3251,19,8.0,324,14
3251,31,9.0,323,16
3251,24,10.0,323,19
3251,1,11.0,323,14
3251,5,12.0,320,14
3251,17,13.0,323,14
3251,7,14.0,324,14
3251,4,15.0,320,16
3251,19,16.0,321,14
3251,16,17.0,320,17
3251,18,18.0,321,18
3251,16,19.0,323,14
3251,1,20.0,322,13
3481,3,1.0,323,15
3481,1,2.0,323,15
3481,3,3.0,321,11
3481,4,4.0,321,16
3481,1,7.0,321,11
3481,1,8.0,321,16
3481,3,9.0,321,11
3481,0,10.0,320,16
3481,4,11.0,321,16
3481,2,12.0,321,12
3481,39,13.0,320,15
3481,5,15.0,321,16
3481,39,16.0,320,16
3481,1,17.0,320,17
3481,3,19.0,321,16
3481,41,20.0,321,16
3481,18,5.0,323,15
3481,39,6.0,323,15
3481,2,14.0,321,12
3481,17,18.0,320,15
3482,35,18.0,322,20
3482,18,19.0,322,18
3482,29,20.0,320,17
3482,24,1.0,320,16
3482,0,2.0,322,19
3482,20,3.0,320,16
3482,15,4.0,322,19
3482,21,5.0,332,10
3482,23,6.0,320,16
3482,37,7.0,320,16
3482,23,8.0,322,19
3482,35,9.0,320,16
3482,1,10.0,320,16
3482,24,11.0,320,16
3482,19,12.0,322,18
3482,3,13.0,322,19
3482,16,14.0,322,19
3482,31,15.0,320,16
3482,23,16.0,320,16
3482,18,17.0,420,32
3659,33,16.0,321,12
3659,13,17.0,324,11
